Serial Number,Tender ID,Page Number,Title,E-Published Date,Organisation,Closing Date,Link
21,2025_BHEL_52983_1,2,[Framework Agreement (Annual Rate Contract) for Fabrication and Supply of Panel (with Wear War Welding) with BHEL material (OSB)],19-Sep-2025 04:00 PM,Bharat Heavy Electricals Limited||BHEL Trichy||OUTSOURCING/BHEL MATL,04-Oct-2025 11:00 AM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SnFzp3v6BSiyyvMj7Rcrgtw%3D%3D
22,2025_BHEL_52984_1,2,[BENDING OF 12 MM THICK ASTM PLATE (BHEL SPECN. HY10576 REV-03)],19-Sep-2025 04:00 PM,Bharat Heavy Electricals Limited||HERP - Varanasi||Purchase,01-Oct-2025 11:00 AM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SrGLhpOO4jVZL4icW0%2B0PWQ%3D%3D
23,2025_BHEL_52973_1,2,[C9AYS00025],19-Sep-2025 12:00 PM,Bharat Heavy Electricals Limited||HPEP - Hyderabad,30-Sep-2025 11:00 AM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SrXoYX5WVudGSHTI6NZm0aQ%3D%3D
24,2025_BHEL_52887_1,2,[Upgrade of Kuka System Software (KSS)],19-Sep-2025 12:00 PM,Bharat Heavy Electricals Limited||CORPORATE R and D||MM,04-Oct-2025 12:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S%2BDLtdkmP5M0GRAXApJE3Ig%3D%3D
25,2025_BHEL_52968_1,2,[C9AYS00026],19-Sep-2025 11:00 AM,Bharat Heavy Electricals Limited||HPEP - Hyderabad,30-Sep-2025 11:00 AM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SYNpJ0aOFRCGCg%2BUOhJJOjw%3D%3D
26,2025_BHEL_52946_1,2,"[Repair and Maintenance of Civil Assets in CFP Factory premises and township for a period of 02 years as per Annexure-II. Carpentry, plumbing, masonry, ETP and STP Operations and Miscellaneous works.]",19-Sep-2025 11:00 AM,Bharat Heavy Electricals Limited||C F P -  RUDRAPUR||PURCHASE||COMMON SECTION||B,04-Oct-2025 02:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SHd%2BijH%2FihR8CXY1IjVrXCA%3D%3D
27,2025_BHEL_52923_1,2,"[2506097-Procurement of Mobile Storage Compactor including Supply and Installation at 210MW Khaparkheda Unit-1 and 4, Maharashtra on F.O.R. Destination Basis]",19-Sep-2025 10:00 AM,Bharat Heavy Electricals Limited||PSWR||Purchase||PUR||PUR,06-Oct-2025 01:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S0KU%2FIjquLIRoIIih3JWL%2FA%3D%3D
28,2025_BHEL_52936_1,2,[SUPERIOR KEROSENE OIL (SKO) TO BHEL CORP SPEC-AA56707 REV.02],18-Sep-2025 05:00 PM,Bharat Heavy Electricals Limited||HEP - Bhopal||MM and CDC||346 - Factory Main Stores,03-Oct-2025 06:50 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SKNdTpR%2Bw4QfMq%2FNcVyEZeA%3D%3D
29,2025_BHEL_52944_1,2,[Civil works for Repair and Renovation in TC Engineering Building etc],18-Sep-2025 04:00 PM,Bharat Heavy Electricals Limited||HPEP - Hyderabad,06-Oct-2025 02:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SUe%2FebkfuoA2%2Bbv0%2FloOtQw%3D%3D
30,2025_BHEL_52954_1,2,[SUPPLY OF LEVEL  TRANSMITTER(GUIDED WAVE RADAR)],18-Sep-2025 04:00 PM,Bharat Heavy Electricals Limited||HPEP - Hyderabad,07-Oct-2025 06:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SN4JbPGB%2FOyuMKsCeY1Th4g%3D%3D
31,2025_BHEL_52896_1,3,[2x660 MW Ennore SEZ- Sewage Treatment Plant],18-Sep-2025 03:00 PM,Bharat Heavy Electricals Limited||PSSR||Purchase||PUR||PUR,03-Oct-2025 10:00 AM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SyzN9x5MXcv31LaKsqagxQA%3D%3D
32,2025_BHEL_52937_1,3,[P6A1Y43165-TAPPING CHUCKS AND ADAPTOR],18-Sep-2025 02:55 PM,Bharat Heavy Electricals Limited||HPEP - Hyderabad,07-Oct-2025 10:00 AM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SRWrYNKudXFh0kIw%2BEaHdvw%3D%3D
33,2025_BHEL_52902_1,3,[BHEL/CPC/YNR/BOP_CVL/26/040],18-Sep-2025 02:00 PM,Bharat Heavy Electricals Limited||Central Procurement Cell,03-Oct-2025 10:00 AM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SopaQF9ZrlWYrl0nYKLUxHw%3D%3D
34,2025_BHEL_52881_1,3,[MVME000585],18-Sep-2025 12:00 PM,Bharat Heavy Electricals Limited||EDN - Bangalore||SAAS,01-Oct-2025 01:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sm%2B9RN9uiEDJchm5CzTxf7w%3D%3D
35,2025_BHEL_52927_1,3,[IV Coupler and Jumper Cable Assembly for MEMU ],18-Sep-2025 12:00 PM,Bharat Heavy Electricals Limited||EDN - Bangalore,06-Oct-2025 01:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sq1YM%2BBr60u4BuTiHGFnZTg%3D%3D
36,2025_BHEL_52921_1,3,[ETS 3165],18-Sep-2025 11:00 AM,Bharat Heavy Electricals Limited||PSWR||Purchase||PUR||PUR,03-Oct-2025 01:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S3ElO723db62D%2BN01n0aQOA%3D%3D
37,2025_BHEL_52908_1,3,[Non-Comprehensive AMC for Anode and Cathode Coating Machines],18-Sep-2025 10:00 AM,Bharat Heavy Electricals Limited||EDN - Bangalore,08-Oct-2025 01:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S3ik%2FOztslNbKXGMLVFPnnw%3D%3D
38,2025_BHEL_52912_1,3,"[THREE-YEAR RATE CONTRACT FOR PROVIDING VARIOUS CAPACITY CRANES ON MONTHLY HIRE BASIS FOR ERECTION WORK IN DIFFERENT AREA AT BHEL-PSNR 2X800MW STAGE-III, NTPC SINGRAULI STPP, SHAKTINAGAR, DIST.-SONEBHADRA (U.P).]",18-Sep-2025 09:00 AM,Bharat Heavy Electricals Limited||PSNR||Subcontracts||SCT||SCT,06-Oct-2025 10:00 AM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SkCVlDFJhri6zwQV3TacHoQ%3D%3D
39,2025_BHEL_52915_1,3,[Framework Agreement for Supply of Steel Plates and Sheets in Q3 of FY 2025-26],17-Sep-2025 06:15 PM,Bharat Heavy Electricals Limited||Unified Procurement Cell (UPC),06-Oct-2025 02:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S59v31%2FF7Sb%2B0S%2BiNU6WVrg%3D%3D
