Serial,Link,Error
426,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SVzBXxGwekqdPlIrWaJUPxg%3D%3D,failed after 3 attempts: Forbidden domain
427,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SNDcHUZAypcXQI66WIKxNYg%3D%3D,failed after 3 attempts: Forbidden domain
432,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SXueEAl4Jsoq%2Fcy%2FHhFSY7Q%3D%3D,failed after 3 attempts: Forbidden domain
441,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SDs5mWQlPaXLJxPnN2dysQA%3D%3D,failed after 3 attempts: Forbidden domain
446,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SN896YUvK5KywdHQzsFMc8Q%3D%3D,failed after 3 attempts: Forbidden domain
447,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2FTvh2DOKdAYeeXj%2F8Q1syA%3D%3D,failed after 3 attempts: Forbidden domain
448,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SjNinEuqcV0SuKcQ5j3m46w%3D%3D,failed after 3 attempts: Forbidden domain
449,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SD%2BO%2BaysS9HVifEVUbXoGKw%3D%3D,failed after 3 attempts: Forbidden domain
458,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SYksPQMrdQIZ%2BDkSl4X7BdA%3D%3D,failed after 3 attempts: Forbidden domain
459,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SYaCoNqQ6sq8yvBZ0hrBSRw%3D%3D,failed after 3 attempts: Forbidden domain
460,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2B1e8Xh0uIJ%2F4ssgdvGduCw%3D%3D,failed after 3 attempts: Forbidden domain
465,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SsUU6qGCVJJDSn3jyO4QS%2Fg%3D%3D,failed after 3 attempts: Forbidden domain
469,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S1Ot8fSEJqFGEGAicR1rY%2Bw%3D%3D,failed after 3 attempts: Forbidden domain
471,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sh%2FIjFtUZZs25vp5MYGIneA%3D%3D,failed after 3 attempts: Forbidden domain
473,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SX6QHkGi0FcGpntXoyU1IIA%3D%3D,failed after 3 attempts: Forbidden domain
474,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SIJteIArLTjFxGB9pyg1oGw%3D%3D,failed after 3 attempts: Forbidden domain
475,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SI5YPTWNB0ltdiMk93eBp8A%3D%3D,failed after 3 attempts: Forbidden domain
478,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2FgFRZ1mZJLFpNLajVbfTkw%3D%3D,failed after 3 attempts: Forbidden domain
482,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SjOAR9mvG1g6gGMCdk1rZYw%3D%3D,failed after 3 attempts: Forbidden domain
494,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SeLfjUz2cdWjXj9WJsvgfng%3D%3D,failed after 3 attempts: Forbidden domain
498,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SgEAMb5TZ4CH8h%2FvVV%2BqG5A%3D%3D,failed after 3 attempts: Forbidden domain
506,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S0sy9qGfi4QthpjPA9P06EQ%3D%3D,failed after 3 attempts: Forbidden domain
507,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SLW1ZHRAwGxINYo%2FTKGMlkw%3D%3D,failed after 3 attempts: Forbidden domain
519,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SXSwfDug21UCx8I7dAIS4wA%3D%3D,failed after 3 attempts: Forbidden domain
520,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S2k8%2BOKVDHGie%2BUL%2BD1L2Cg%3D%3D,failed after 3 attempts: Forbidden domain
521,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sh8gGEc%2FFAi3au1kP3D5%2Fpg%3D%3D,failed after 3 attempts: Forbidden domain
522,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sws4qUxoQf66iDfjKx33VVQ%3D%3D,failed after 3 attempts: Forbidden domain
525,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SstdSEIwq%2Fm%2BmB5AfEMOF5g%3D%3D,failed after 3 attempts: Forbidden domain
526,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SRn7LYTTnj%2ByA5faJqytE2w%3D%3D,failed after 3 attempts: Forbidden domain
527,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SbdJ9BIkSUSONfSwFz%2F7x5Q%3D%3D,failed after 3 attempts: Forbidden domain
533,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SxJ1q%2F4qORrtXcdW3BpakIw%3D%3D,failed after 3 attempts: Forbidden domain
538,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SXiKps7IfAHIYqr%2Bq9BcbQg%3D%3D,failed after 3 attempts: Forbidden domain
539,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SsKW5OG8sPxJs8dvn9XuOgA%3D%3D,failed after 3 attempts: Forbidden domain
554,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sd7s%2Fg0eAeyHblbEiSfdlDA%3D%3D,failed after 3 attempts: Forbidden domain
