Serial,Link,Error
60,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SLXb2NFBFEfgVqGsXoqpEHw%3D%3D,failed after 3 attempts: Forbidden domain
102,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SPV0FBlgwaM6lBweLUnRW%2Fg%3D%3D,failed after 3 attempts: Forbidden domain
1,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S0KBpixvcOUbqhRWSUsHCpQ%3D%3D,failed after 3 attempts: Forbidden domain
115,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SA5HT%2BtWnF5iwlxbnbhkKNg%3D%3D,failed after 3 attempts: Forbidden domain
27,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SjnoWm8IAz%2FdCLRCGZk4DIA%3D%3D,failed after 3 attempts: Forbidden domain
75,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SjX06WjCtqRA4z%2F96411I8w%3D%3D,failed after 3 attempts: Forbidden domain
20,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2B0JcELZETq65fYVhlG991g%3D%3D,failed after 3 attempts: Forbidden domain
32,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Ss3gG2bBhfJmWFyAPJ94xfg%3D%3D,failed after 3 attempts: Forbidden domain
49,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SZsULRdxvB6DssSsvPqtsWg%3D%3D,failed after 3 attempts: Forbidden domain
61,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SMEM1HBLknsoXgqOnhkQUJw%3D%3D,failed after 3 attempts: Forbidden domain
51,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SnA0mmNNKkBWHvOeSKtXwBw%3D%3D,failed after 3 attempts: Forbidden domain
100,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sgi%2F%2Bl3jdZ79ppIC3CjGtfA%3D%3D,failed after 3 attempts: Forbidden domain
82,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SL3KtuTNEbT3%2FcGGFd%2FdjgQ%3D%3D,failed after 3 attempts: Forbidden domain
119,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S63to0U0JqYYFd9SAN3IgMw%3D%3D,failed after 3 attempts: Forbidden domain
37,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SuJ%2FiSDg2sOBXP6wrt4FtHw%3D%3D,failed after 3 attempts: Forbidden domain
107,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SFkplf0b2ZW%2FxSz0pNsAIjQ%3D%3D,failed after 3 attempts: Forbidden domain
71,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SV%2Fa6ltTR%2BguqobyKQIW%2FTw%3D%3D,failed after 3 attempts: Forbidden domain
18,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SJjAn5695DCma%2FhpVOg8O%2FQ%3D%3D,failed after 3 attempts: Forbidden domain
