Serial,Link,Error
50,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SOUoh7L1cHFSWTaCvbWCkCQ%3D%3D,failed after 3 attempts: Forbidden domain
68,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S5oefnxpZlKQt8h0lx1aDgA%3D%3D,failed after 3 attempts: Forbidden domain
102,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SxV2Ou2ql4lXO6woOBqkoaA%3D%3D,failed after 3 attempts: Forbidden domain
92,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SNyx8c6qpEBBmmvByFvsnig%3D%3D,failed after 3 attempts: Forbidden domain
15,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sl5fxk8XeKvlJB7YquSYTuA%3D%3D,failed after 3 attempts: Forbidden domain
69,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SIQVggklIbQaumRrtycKUrw%3D%3D,failed after 3 attempts: Forbidden domain
7,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SfakjumajiQjGRSinWCrDPA%3D%3D,failed after 3 attempts: Forbidden domain
122,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sg8M3K7TgnNEnfLrcgjT3xg%3D%3D,failed after 3 attempts: Forbidden domain
124,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S4NZWsXedNqe2JKcCN1ct3w%3D%3D,failed after 3 attempts: Forbidden domain
127,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SHINWGTQwI%2FRQ1MPvRcqxtw%3D%3D,failed after 3 attempts: Forbidden domain
128,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S41Ov8u51k5BSk4L7OfcMCg%3D%3D,failed after 3 attempts: Forbidden domain
132,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SI399UAaeFT%2Fm9tQo1Ytv2A%3D%3D,failed after 3 attempts: Forbidden domain
134,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S9tsqM12lhG9dxwFx%2F%2Bf1Bw%3D%3D,failed after 3 attempts: Forbidden domain
