S.No,TenderID,PageNo,Title,Organisation Chain,Tender Stage,Link
356,2025_MPSAM_397441_1,35,"Annual Repair, painting and  maintenance work for existing structures of main yard KURAWAR, Distt. Rajgarh (M.P.)",MP State Agricultural Marketing Board||Tech. Div. MPSAMB Bhopal 01,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SkLtsruH1KZMpFuU1s2Y4ng%3D%3D
357,2025_MPSAM_397204_1,35,"Electrification and Maintenance work of (Office Building, Farmer Rest House, Canteen, Check Post, Sulabh Complex, Main Gate, Covered Shed, Trolley Shed, Pole Lights and High Mast )  at mandi yard Silwani",MP State Agricultural Marketing Board||Tech. Div. MPSAMB Bhopal 01,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S%2BW2lkhFREGIGtNlmeRBqxg%3D%3D
358,2025_MPRRD_405195_3,35,MP01PTN059 (BW)/Balaghat-2  ,Madhya Pradesh Rural Road Development Authority,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S0AF8HjewHodcsYjN%2B7LSWA%3D%3D
359,2025_MPRRD_405190_6,35,MP12MTN080/Dindori,Madhya Pradesh Rural Road Development Authority,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SDmWOvA4o3MijiSsZxf%2B8xw%3D%3D
360,2025_MPRRD_405190_2,35,MP12PTN050/Dindori,Madhya Pradesh Rural Road Development Authority,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SZgI62w29Amzmh50hWw2z8A%3D%3D
361,2025_MPRRD_405190_12,36,MP12PTN052/Dindori,Madhya Pradesh Rural Road Development Authority,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SKLCc43P8qJ8qt0F521RA8A%3D%3D
362,2025_MPRRD_403463_95,36,MP29MTN181/Raisen-1,Madhya Pradesh Rural Road Development Authority,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S29RSRo7PNCctTmflKU9Vcg%3D%3D
363,2025_MPRRD_403463_9,36,MP08FTN021/Damoh-1,Madhya Pradesh Rural Road Development Authority,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SHwh4tet0QfaZlY1txOQrkQ%3D%3D
364,2025_MPRRD_403463_7,36,MP07FTN027/Chhindwara-1,Madhya Pradesh Rural Road Development Authority,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SAatCxFzkxPXd0DqT1NMjFA%3D%3D
365,2025_MPRRD_403463_53,36,MP08MTN101/Damoh-1,Madhya Pradesh Rural Road Development Authority,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SwWGnntHwzrHbu7VSWiQmsw%3D%3D
366,2025_MPRRD_403463_47,36,MP08MTN100/Damoh-1,Madhya Pradesh Rural Road Development Authority,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SrGId%2BtK1oinf5DaaAXZrBw%3D%3D
367,2025_MPRRD_403463_46,36,MP08MTN099/Damoh-1,Madhya Pradesh Rural Road Development Authority,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=Sf8OsWfFxehlB0s%2FNOexReA%3D%3D
368,2025_MPRRD_403463_43,36,MP07MTN283/Chhindwara-1,Madhya Pradesh Rural Road Development Authority,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SHY8TWBeBUknhk%2F7BcHW%2Fzw%3D%3D
369,2025_MPRRD_403463_28,36,MP03MTN208/Betul-1,Madhya Pradesh Rural Road Development Authority,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SILpwkj5cqPru2gF0P%2FVjrQ%3D%3D
370,2025_MPRRD_403463_24,36,MP51MTN058/Agar Malwa,Madhya Pradesh Rural Road Development Authority,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SYizfsHfP6JduiRe%2Bb5zYXw%3D%3D
371,2025_MPRRD_403463_20,37,MP08PTN029/Damoh-2,Madhya Pradesh Rural Road Development Authority,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=Scdipx4OJeJKhf6gkElXkaQ%3D%3D
372,2025_MPRRD_403463_19,37,MP07PTN114/Chhindwara-1,Madhya Pradesh Rural Road Development Authority,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SQtWFFSvu1y7RiP8CUc4%2FbA%3D%3D
373,2025_MPRRD_403463_18,37,MP07PTN113/Chhindwara-1,Madhya Pradesh Rural Road Development Authority,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SPj9WNhAvob1R0YVWMORKiQ%3D%3D
374,2025_MPRRD_403463_156,37,MP44MTN090/Umaria,Madhya Pradesh Rural Road Development Authority,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SHXIz2Jcnunvop9OorZNhNg%3D%3D
375,2025_MPRRD_403463_15,37,MP03PTN109/Betul-1,Madhya Pradesh Rural Road Development Authority,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=StolzHgPr5M658q9oSeULpA%3D%3D
376,2025_MPRRD_403463_126,37,MP41FTN022/Sidhi,Madhya Pradesh Rural Road Development Authority,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SjAGrfohHU20QZCybN9jLYA%3D%3D
377,2025_MPRRD_403463_118,37,MP43PTN074/Ujjain-2,Madhya Pradesh Rural Road Development Authority,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SBT%2BbT8Gd44%2BmxQd487iqDA%3D%3D
378,2025_MPRRD_403463_117,37,MP41PTN085/Sidhi,Madhya Pradesh Rural Road Development Authority,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SPVY6NoMy2Zl%2FzQ9Nk7HJqA%3D%3D
379,2025_MPRRD_403463_11,37,MP08FTN024/Damoh-1,Madhya Pradesh Rural Road Development Authority,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=StVo7YR4F7S30AkV%2B%2F5coUg%3D%3D
380,2025_MPRRD_403463_10,37,MP08FTN023/Damoh-1,Madhya Pradesh Rural Road Development Authority,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SWPrPL7mjdWIXmc%2BzZhU1Kw%3D%3D
381,2025_MPRRD_403463_1,38,MP51MTN054/Agar Malwa,Madhya Pradesh Rural Road Development Authority,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SFIMafbueLYNoDry7D8abwg%3D%3D
382,2025_MPRRD_397946_131,38,MP42PTN030/Tikamgarh,Madhya Pradesh Rural Road Development Authority,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=ScVm8gao6iW867cMiW%2F7ehQ%3D%3D
383,2025_MPPTC_423468_1,38,NIT for Complete Erection work of construction of 01 No. 132KV and 01 No. 33KV feeder bay along with transformer foundation for add. 50MVA Transformer at Bhander 132KV Substation Under Testing Division II Gwalior,MP Power Transmission Co. Ltd.||MPPTCL.CE(T and C)||MPPTCL.T and C CIRCLE GWALIOR,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SBbD7DtteZaBDyypaxItpNA%3D%3D
