S.No,TenderID,PageNo,Title,Organisation Chain,Tender Stage,Link
1,2024_NTPC_93033_1,1,Works Contract RE RUBBER LINING WORK OF TANKS VESSELS AND PIPES FOR DM PLANT ST I and,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SIstmQIJYfXcXt7cF351VOg%3D%3D
2,2024_NTPC_92822_1,1,Appointment of Legal Advisor,NTPC Limited||Corporate Centre||Corporate Contracts,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S7rSz%2FtlIBc%2BkMrdXAosQJg%3D%3D
3,2024_NTPC_92802_1,1,Procurement of diesel and petrol for operation of DG Sets and Office Staff,NTPC Limited||Coal Mining,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SfOordBiZpslicZUMAK0ghQ%3D%3D
4,2024_NTPC_92704_1,1,Civil Works for conveying raw water of submersible pump scheme at NTPC Farakka.,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SoZUy24X4ewi5WebtIoNeIg%3D%3D
5,2024_NTPC_92701_1,1,"Renovation works of common toilet under Phase 1 at NTPC EOC, Noida",NTPC Limited||Corporate Centre||HR - Contracts and Procurement,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S2C22vlLZbMqfpNWQOZWptw%3D%3D
6,2024_NTPC_92499_1,1,Advisory Services for transfer of MCD Shareholding in NEWS to NTPC and,NTPC Limited||Corporate Centre||Corporate Contracts,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=Ss2jYS5p5HY8T9gcB5xVBqA%3D%3D
7,2024_NTPC_92309_1,1,"800059316 CONSTRUCTION OF BUILDING, COMPOUND WALL AND OTHER CIVIL WORKS",NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=STADCnosU83nvitBjUsUcEQ%3D%3D
8,2024_NTPC_92241_1,1,PCC FIRE FIGHTING SYSTEM For NTPV Faridabad,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S2D%2BBuiTvQTzAFwbXZEdBzg%3D%3D
9,2024_NTPC_92025_1,1,Civil Repair/reconstruction of old Retaining wall(Drain)along Rail trackand Misc civil works at MGR-VSTPS,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=Ss6kYOdeer72jWdxBW9K7dg%3D%3D
10,2024_NTPC_91938_1,1,Repair of Road around Ash Dyke of Darlipali,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=Shz11q4WT0RsJqh%2FhtyY1cw%3D%3D
1,2025_NTPC_99562_1,1,Deployment of DGR Security Personnel at NTPC Kahalgaon Township Security Block 1,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SveRSa%2F1xMbeV5OKOsQJ6ng%3D%3D
2,2025_NTPC_99540_1,1,Deployment of DGR Security Personnel at NTPC Kahalgaon Township SecurityBlock-2,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SeE0xDaSiwSNlQRp3GjIvjA%3D%3D
3,2025_NTPC_99487_1,1,Construction of approach Road connecting to main road to weigh bridge in,NTPC Limited||Northern Region Headquarter||Rihand Super Thermal Power Station,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SkWAaNBO5OE86M%2FgiU5%2B0fw%3D%3D
4,2025_NTPC_99441_1,1,"Safety measure in Dyke area with reflective display, warning sign boardfixing for the human safety at NTPC SIPAT.",NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SC1iAY%2Fwd9A1qWhoVzKHIgQ%3D%3D
5,2025_NTPC_99434_1,1,Repair and Maintenance of Ash Dyke Office (White House)and Surroundingarea of NTPC Korba.,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SBkoJlK1%2FR8O9RXYrRISTuA%3D%3D
6,2025_NTPC_99334_1,1,PCC Construction in Village Narari Kala - Barun road to Lallu Bigha at NTPC Nabinagar,NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SzQB44cYmYzD5kvI7o0uwOQ%3D%3D
7,2025_NTPC_99325_1,1,"Installation of Bio-Digestors including Reedbed at CHP of BgTPS, Salakati.",NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SdxFOicnxLU2mRMBlDj004Q%3D%3D
8,2025_NTPC_99211_1,1,Construction of Rainwater harvesting system in public buildings at,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=ShDTYTPiYl8LqgFRLUXDXiA%3D%3D
9,2025_NTPC_99127_1,1,MODIFICATIONS WORKS OF COMPRESSOR HOUSE STAGE 1,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=Sf7fvHZSIk9Aar0fMtFdPZQ%3D%3D
10,2025_NTPC_99119_1,1,Biennial Maintenance Contract for Civil works in Plant and allied area 2025-2027 at NTPC Anta.,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SEiAWiCfypPMS5zOpsKH4dQ%3D%3D
11,2024_NTPC_91905_1,1,200137332-Biennial Civil Maintenance work in Township area of NTPC Mouda.,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S2JzGc%2Brr0ip%2Bje%2B0AgfEcg%3D%3D
12,2024_NTPC_91448_1,1,Enabling Civil Works at NTPC Barkagaon Office Campus for Shifting of,NTPC Limited||Coal Mining,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SfTjmsmlRxj842Aea3pfrvQ%3D%3D
13,2024_NTPC_91286_1,1,"Dredging of ash from over flow lagoon of stage # II ash dyke of TSTPS,",NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S%2B52iH1G37c%2BHhNCuG7wcXA%3D%3D
14,2024_NTPC_90850_1,1,Laying of balance sewer line of Main Plant and East/ West ColonyTownship to 750/350 KLD at NTPC Bongaigaon township,NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=Sl4tSO%2Bj41duKRFNA5ALxiQ%3D%3D
15,2024_NTPC_90811_1,1,Peripheral road of Arkha Dyke excluding divide bund road and raised ashdyke road.,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SRTAGO7p8PP%2BY%2F88VNo6QZg%3D%3D
16,2024_NTPC_90138_1,1,"Interiors and  Acoustic Treatment, Sound Reinforcement System, Multimedia Video System, Stage Lighting and MEP Services for Township Auditorium NTPC Barh",NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SOj%2FT82cMTqyiuBqvoqsqYw%3D%3D
17,2024_NTPC_90097_1,1,"Supply, Erection and commissioning of Mixed Resin Storage Vessel (MRSV) and associated pipelines with required valves in CPU regeneration at NTPC Talcher",NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SnGRhVwgT1LtIXgSwZFnAdw%3D%3D
18,2024_NTPC_89533_1,1,Supply and commissng of 400 KV SF6 Circuit breakers at NTPC Rihnad,NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S1XfaboPyu%2BPww3njPCTCDg%3D%3D
19,2024_NTPC_88932_1,1,Repair and Maintenance of NTPC Barauni Township Electrical Distribution System,NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SbPq0QkJuz9c1SAsCxCPN7Q%3D%3D
20,2024_NTPC_88088_1,1,Rain water harvesting system at NTPC Korba Township,NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SjDcCqC%2F3vyudjkRMeomivA%3D%3D
11,2025_NTPC_99072_1,1,Repair of civil structure foundations at varoius location in CHP amddrain slab at HFO unloading area at NTPC Farakka,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=STUgXPsXEy%2BZHbO1r6nFUbA%3D%3D
12,2025_NTPC_98964_1,1,Repair and Replacement of sheetings at various sheds structures of NTPC TSTPS Kaniha,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SccabjXo3FkabGniOVZLU8w%3D%3D
13,2025_NTPC_98958_1,1,"Overhauling of Pumps and motors for sewage treatment Plant and sewage pumping stations at Township,NTPC kahalgaon for one year",NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SegzrH2lmf4uJbTgTobwXuw%3D%3D
14,2025_NTPC_98954_1,1,Construction of 02 rooms in Balvitika and extension works of Gym Room inUmang Club at NTPC Dadri Township,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SlHgXRAT0aMFRj20MyTk0Aw%3D%3D
15,2025_NTPC_98952_1,1,DGR Security Contract for NKSTPP.,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SjPqg5DoNQZirisxrZVNuNA%3D%3D
16,2025_NTPC_98946_1,1,Misc. civil works at sub-station no 02 and 06 at NTPC Unchahar Township.,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SpHiebQ3j2VizDxJMDktaOw%3D%3D
17,2025_NTPC_98939_1,1,Biennial Civil Maintenance Contract for NTPC Bongaigaon Township,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S02A2JDFeifWmyLQXQadliQ%3D%3D
18,2025_NTPC_98909_1,1,NTPC Nava Raipur CBD Building Branding Works,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SA1ZFap9gHoKkIrRnYm%2BDFg%3D%3D
19,2025_NTPC_98899_1,1,Construction of new car parking shed at Jeevan Rekha Hospital at NTPC Simhadri,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S32OZzVuCdHN9nyrNcNoeEA%3D%3D
20,2025_NTPC_98891_1,1,CONSTRUCTION OF CANTILEVER CAR PARKING SHED AT NTPC TOWNSHIP MOUDA.,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S6ZJIBKmb9M2RMt6tCOzmRQ%3D%3D
21,2024_NTPC_87995_1,2,AVIATION OBSTRUCTION LIGHTS(AOL) IN 3CHIMNEYS OF TSTPS,NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SPWoANZBb%2FmBbxqQPUmRrTg%3D%3D
22,2024_NTPC_87091_1,2,SITC of Duplicated Decentralized Highspeed Numerical Bus Bar Protection along with duplicated LBB for 220KV Switchyard at NTPC Dadri,NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SKLCTsdGzPq7LiPaOrLYA%2Bg%3D%3D
23,2024_NTPC_85381_1,2,"Supply, Supervision of Installation, Testing, Commissioning of Screw chillers along with lower side items against Mega RM Package for Stage-1 AC system at NTPC Kahalgaon",NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SQwO3w2bRmOldawec9FKchA%3D%3D
24,2024_NTPC_84678_1,2,ROAD CARPETING WORKS OF BALANCE WORK (PACKAGE-C) IN BTPS ST-II AT NTPCBARAUNI.,NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SAa8Lwhcghr5yoe538tZglg%3D%3D
25,2023_NTPC_79646_1,2,"REPLACEMENT OF EXISTING INSTRUMENT AND PLANT AIR COMPRESSORS WITH SCREW COMPRESSORS,",NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=STce9R8OgaHj6EIc21RdmCg%3D%3D
26,2018_NTPC_3338_1,2,BIENNIAL CONTRACT FOR ENVIRONMENTAL PARAMETERS MONITORING FOR ST 1 and 2,NTPC Limited||Western Region - I Headquarter||Mouda Super Thermal Power Project,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SitOA%2FtO5djb1MdyGtRvipw%3D%3D
21,2025_NTPC_98888_1,2,Execution of various Civil work at Booster Pump House BPH of KSTPS,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=Sba5ga2pdu9LMm%2FC4GZz4hw%3D%3D
22,2025_NTPC_98832_1,2,Repair maintenance and replacement of damaged false ceiling at NTPC Barh.,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SnEGiUeztlhOVZpABM5xT1A%3D%3D
23,2025_NTPC_98825_1,2,"Biennial Contract for Manufacturing of Fly Ash bricks in Machine No 1, 2",NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SNnPdovFeC%2By8zRghiAlHUg%3D%3D
24,2025_NTPC_98809_1,2,Develpoment of labours and drivers helpers rest room and toilet,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SQgA0Gt0tUJE5L1K2El0Gow%3D%3D
25,2025_NTPC_98666_1,2,Supply and Installation of Piezometers at ash pond Lagoons of NTPC Simhadri,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SJIi%2FvOXBEOL9oxMyCGM1ZA%3D%3D
26,2025_NTPC_98615_1,2,Repair and Rehabilitation including painting of Chimney (Unit 3 and 4),NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S2yVc5d9YDBWWLPACsF45Aw%3D%3D
27,2025_NTPC_98561_1,2,Execution of Works at Various Schools of Gurujanguli Gram Panchayat near NTPC Talcher Thermal,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SFvLccMsJGgPIBkGHAXmeCw%3D%3D
28,2025_NTPC_98558_1,2,Modification in Plant Storm Drain for Compliance of Zero LiquidDischarge at NTPC Korba,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SMoT%2BWgLjCawmvxH1UNbkMw%3D%3D
29,2025_NTPC_98533_1,2,Miscellaneous civil works in Ash Dyke at NTPC Lara,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SCcnBHNgCTPKME6uSTzAyKw%3D%3D
30,2025_NTPC_98529_1,2,"Biennial Civil Maintenance Contract for Nishindra and Kendua Ash Dyke2025-27 at NTPC Ltd, Farakka.",NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=Ss9A9s%2BWib5W19kexv8y%2FTA%3D%3D
31,2025_NTPC_98421_1,3,Repair and maintenance of toilets at NCPS Dadri,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SivzUb6gf%2BfH3ikHNS9xzHw%3D%3D
32,2025_NTPC_98417_1,3,Ash bulker water washing arrangement near HCSD Silos and Fly ash silosof Telangana Project,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S7b%2FC9Huz%2BzrNcsRno9BOyw%3D%3D
33,2025_NTPC_98408_1,3,"Restoration, cleaning and boulder pitching of slopes, walking track laying",NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SZeoUsogkVvMB6SHUybQFxA%3D%3D
34,2025_NTPC_98350_1,3,Bi Annual civil contract for manpower hiring Supply of Building,NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=Sep%2F%2BGDLyTLYAJ%2FGsO3DLew%3D%3D
35,2025_NTPC_98283_1,3,Internal re-painting of residential quarters and other buildings in,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SiGloVCILsryXh2q%2BmcOOjw%3D%3D
36,2025_NTPC_98282_1,3,Biennial Job Contract for Dredging work in overflow lagoon of Ash Dyke,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SKD%2BsKW6%2BozfPRZ76yrQ57g%3D%3D
37,2025_NTPC_98214_1,3,Construction of Flap barrier rooms for TVHPP NTPC ltd Joshimath.,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SAdNE2AqyuspATch6t5hnXQ%3D%3D
38,2025_NTPC_97874_1,3,DIFFERENT CSR COMMUNITY DEVELOPMENT WORKS AT SANTHAPADA GP UNDER NTPC,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SI2EUI2O6Ok4ADYz6SdCzew%3D%3D
39,2025_NTPC_97731_1,3,Ash Dyke area for controlled movement of heavy Vehicle at NTPC Sipat,NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SRWVZYgMQ%2B3J625ZX%2FWe2cA%3D%3D
40,2025_NTPC_97687_1,3,External Painting of C and D type Quarter of FHC at NTPC Farakka,NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SvOuvWP%2B%2BspTHjaJqf0edBw%3D%3D
41,2025_NTPC_97502_1,4,BOQ for developing 02 nos. of Turf Cricket Pitches- (1 no at NetajiSubhash Ground and one no at DPS (TTS ) Ground) both Ground and townshipis 10 km apart,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SL5qsEiEeFHkBYnl%2FyvzVzw%3D%3D
42,2025_NTPC_97490_1,4,"Strengthening and repair and maintenance of arterial roads,dyke top roads,",NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SwLfb%2F19sGk4tR4Anu7aeWg%3D%3D
43,2025_NTPC_97471_1,4,Strengthening and repairand maintenance of Main Haulage road near Gorbi,NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SViPmpkW5lySMK7m5Tn4P3A%3D%3D
44,2025_NTPC_97375_1,4,Biennial Civil maintenance contract Part-B for plant for the year,NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SJr5VFQ1g2eG15E%2B2ED%2BaXQ%3D%3D
45,2025_NTPC_97081_1,4,Rate Contract cum Empanelment for the work of Production of film for Honourable PM and VVIP Programmes,NTPC Limited||Corporate Centre||HR - Contracts and Procurement,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SxPH2XHHRieMJrG7mjSKpEA%3D%3D
46,2025_NTPC_96986_1,4,Replacement of AC sheeting work of brick plant sheds including painting,NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=Sb9k09juEkhCYmDO11Jj6MA%3D%3D
47,2025_NTPC_96478_1,4,Contract for Painting of building in ADM Building complex and plant,NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SGU1Hufpm74EClDQ6PqS0Kw%3D%3D
48,2025_NTPC_96264_1,4,Construction of boundary wall and roads at NTPC-Nabinagar for Site,NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S2adnhHZi8vERJptQ%2B%2B5ATQ%3D%3D
49,2025_NTPC_95952_1,4,Readiness of 250 quarters of B and C type for Stage-III at NTPC-SSTPS,NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S39fWy94dATLgxSz90EalDQ%3D%3D
50,2025_NTPC_95933_1,4,Rate Contract for supply of paints to NTPC Simhadri on VMI basis,NTPC Limited||Corporate Centre||USSC||CPG-1,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S4vkLy%2BEvZwZ%2FPghGNGqeWg%3D%3D
1,2024_NTPC_93268_1,1,Construction of check dam at Surya Nala in Rihand reservoir at VSTPS.,NTPC Limited||Northern Region Headquarter||Vindhyachal Super Thermal Power Station,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SPK%2FoFD9iD2OpKyPCoZQK9g%3D%3D
2,2024_NTPC_92973_1,1,"Bitumen Painting,Ash and Earth filling in Kundi Village from TR 49 to 73",NTPC Limited||Corporate Centre||USSC||CPG-2,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S7qTA1UdVr1evmc6ghYd4og%3D%3D
3,2024_NTPC_92854_1,1,Construction of Boundary Wall in Gauthan in village Janji under CSR,NTPC Limited||Western Region - II Headquarter||Sipat Super Thermal Power Station,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SLEvxCXSpurbL3yld9rIeKg%3D%3D
4,2024_NTPC_92844_1,1,Development of 01 no Ponds in Aramsahi village under CSR in NTPC Sipat,NTPC Limited||Western Region - II Headquarter||Sipat Super Thermal Power Station,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S7AZmPvgAm4QILPQEutYFkQ%3D%3D
5,2024_NTPC_92255_1,1,"Provision of Septic Tank, Borewell etc. at New Hospital Building for",NTPC Limited||Coal Mining,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SiVnB2R2JcRyOEvBtOVpR6Q%3D%3D
6,2024_NTPC_91984_1,1,Annual Dealership of Ash Based Value Added Products manufactured at NTPC SIPAT,NTPC Limited||Western Region - II Headquarter||Sipat Super Thermal Power Station,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SWyZmVEPHCMq%2B083Kmp3N4w%3D%3D
7,2024_NTPC_91960_1,1,Construction of Parking Sheds at Admin Office Building and Miscellaneous,NTPC Limited||Coal Mining,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S%2B8%2FItEG1Hehl9mH543dReg%3D%3D
8,2024_NTPC_91763_1,1,Deployment of water tankers for sprinkling on road at NTPC Lara Stage -,NTPC Limited||Western Region - II Headquarter||Lara Super Thermal Power Project,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S74D7VxAsIpsKPFd8xsvHkw%3D%3D
9,2024_NTPC_91516_1,1,Fencing Roof treatment Tiles work Wash basins Construction of Toilets and laying of Paver block in CISF quarters,NTPC Limited||Coal Mining,AOC,https://eprocurentpc.nic.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SfA2asnveM7pDAh79Imublg%3D%3D
