Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
609,2025_WR_149819_1,[Estimate for Brick Lining of Water course for outlet 6945R of Jagatpura Disty.],15-Sep-2025 09:00 AM,Department of Water Resources||Department of Water Resources||Canal - Majitha Canal Div UBDC,01-Oct-2025 12:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Slx44y2B66qpoffdfVOon7g%3D%3D
610,2025_DLG_149258_183,"[P/L RMC M-30 in Gokul Gali,  Ward no. 40]",17-Sep-2025 06:00 PM,Department of Local Government||Director - Local Government||Municipal Corporation - Batala,06-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Srj8kp09kHNJ4iNugtrM8Vg%3D%3D
611,2025_POWER_150242_1,[MQP-254/PO(M)],18-Sep-2025 05:00 PM,"Department of Power||Punjab State Power Corporation Limited||Metering Organization||Procurement Metering, Cell-II",23-Oct-2025 11:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SN8vAQNvkfMQVbpHwuP80HQ%3D%3D
612,2025_DLG_135369_1,[Selection of Bus Operator for operation and maintenance of Buses on Gross Cost],22-Feb-2025 12:05 PM,Department of Local Government||Director - Local Government||Municipal Corporation - Amritsar||Punjab Bus Metro Society (PBMS),09-Oct-2025 05:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sw8TdKj9OR6Ftx5786fi7SQ%3D%3D
613,2025_DRDP_148802_2,[Development of playgrounds of Cluster (D) Block Nihal Singh Wala Distt. Moga	],19-Sep-2025 01:10 PM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Moga,30-Sep-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SKB68bgdpIh2ZoOROnPTNyQ%3D%3D
614,2025_DHUD_149592_1,[Providing and Laying of DI Water Supply Line in Place of Old and Depleted Pipe Lines for Residential Area of Urban Estate Phase-1 at Patiala],12-Sep-2025 11:40 AM,Department of Housing and Urban Development||PDA||Divisional Engineer - PH,03-Oct-2025 01:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SQQYmNljZ5C9pkXL1f71Rfw%3D%3D
615,2025_DLG_149858_1,[1. Sweeping of Roads by Mechanical Sweeping Machine at MC Morinda],15-Sep-2025 05:00 PM,Department of Local Government||Director - Local Government||ADC (UD) - Roop Nagar||Municipal Council - Morinda,07-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sh%2FTMWnMjC4VZcnxXM4t2Ew%3D%3D
616,2025_DLG_150173_38,[P/L of BM and SDBC in nabha ward no 26 MC Zirakpur],19-Sep-2025 09:00 AM,Department of Local Government||Director - Local Government||ADC (UD) - SAS Nagar||Municipal Council - Zirakpur,01-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=ShCz%2F17Q8z3rK2W6b6gAIrw%3D%3D
617,2025_WR_141254_1,[Estimate for restoration of water course at RD 169587/TL of phillaur disty by brick lining],27-May-2025 01:00 PM,Department of Water Resources||Department of Water Resources||Canal - Bist Doab Canal Div - Jalandhar,01-Oct-2025 09:30 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SF6C6LYl84C5J3r4iQagDdg%3D%3D
618,2025_DLG_149778_2,[Estimate for Door to Door Collection Segregation and Maintenance of Solid Waste in MC DHARIWAL ],13-Sep-2025 06:00 PM,Department of Local Government||Director - Local Government||Regional Deputy Director - Amritsar||Municipal Council - Dhariwal,07-Oct-2025 05:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S8V8JQ7fTbXir2jSidyBOhw%3D%3D
619,2025_DHA_147808_5,[Constn of 4 nos. Barracks for 26 Persons Block-3 at DJ Mansa],19-Aug-2025 05:00 PM,Department of Home Affairs||Punjab Police Housing Corporation,08-Oct-2025 11:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sclna7lMLzmA65docRJJHRw%3D%3D
620,2025_IC_149975_1,[Upgradation of existing street light system in 15 acres Industrial Pocket Sector 82 Mohali],16-Sep-2025 03:00 PM,Department of Industries and Commerce||Punjab Small Industries And Export Corporation||Division - Chandigarh,01-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S5%2Fvc8KXfwjzASKbrxf%2BYdQ%3D%3D
621,2025_DRDP_150218_9,[Construction of Street And Drains at Village Tharu Block and Distt. Tarn Taran.],18-Sep-2025 06:00 PM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Taran Taaran,03-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=STWuSySZRHcyD2J3cPFoGWA%3D%3D
622,2025_WR_150995_3,[Laying of UPVC underground pipeline for outlet RD 20165/R of Bhamian Minor excluding supply of pipe.],27-Sep-2025 05:00 PM,Department of Water Resources||Department of Water Resources||Canal - BML Div  - Patiala,13-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SbEzfxg9ucV4efq24v%2BWhLw%3D%3D
623,2025_WR_149001_3,"[Estimate for Re Lining Lining of WC by Laying Underground Pipeline of OL RD 23000 R of Barnala Disty village Jahangi, Rajomajra Dist Sangrur (Laying and Jointing of UPVC UGPL system and other allied works in construction of watercourse]",05-Sep-2025 05:00 PM,Department of Water Resources||Punjab Water Resources Management and Development Corporation||DE - Lining Division No. - 6 - Rampura Phul,30-Sep-2025 09:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=ScpVO8I0gZNVGw83uL4tejQ%3D%3D
624,2025_WR_139808_22,[Estimate for the Lining/Relining of Watercourse of Outlet RD 12584-L of Mr. No.1 of Joga Dy of Bhaini Chuhar village by BM],21-Aug-2025 10:00 AM,Department of Water Resources||Punjab Water Resources Management and Development Corporation||DE - Lining Division No. - 8 - Bathinda,08-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SkJPPYn6vBd%2FLpJUdcoA89A%3D%3D
625,2025_WR_148953_10,[Estimate for Reconstruction of Water Course of Oultet RD 37818/L of Doda  Distributary  ],04-Sep-2025 11:00 AM,Department of Water Resources||Department of Water Resources||Canal - Sri Muktsar Sahib Canal and GW Div At GDB,01-Oct-2025 11:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SrbxPz3Et6v6mY8s32PNVxQ%3D%3D
