S.No,e-Published Date,Closing Date,Opening Date,Title,TenderID,Link,Organisation Chain
7878,08-Jul-2025 10:00 AM,19-Sep-2025 03:00 PM,20-Sep-2025 04:00 PM,[ward no 10 muhlla mallah tola  me hari nishad ke makan se raju  nishad ke makan hote huye sravan jaiswal ke makan tak cavard RCC nali v CC road ka  nirmad  kary],[16npdpddu][2025_DOLBU_1054381_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S0IB2U7Bslaq3lfwPG9MbSA%3D%3D,Directorate of Local Bodies UP||Nagar Panchayat Dohrighat Mau
7879,08-Jul-2025 10:00 AM,19-Sep-2025 03:00 PM,20-Sep-2025 04:00 PM,[ward no 09 muhlla sadar bazar bhag 1 me sauchalay  se sri sanidev mandir  tak cavard RCC nali nirmad avm CC road ka kary],[14npdpddu][2025_DOLBU_1054363_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S2UDwBURqO39Fs3%2BuL4kLtw%3D%3D,Directorate of Local Bodies UP||Nagar Panchayat Dohrighat Mau
7880,08-Jul-2025 10:00 AM,19-Sep-2025 03:00 PM,20-Sep-2025 04:00 PM,[ward number 02 me sri ajay sonkar ke makan se sri aughard baba sthan tak paip line ka vishtar ],[09npdpey][2025_DOLBU_1053661_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SxmgdOn8R6IVicsBI48HpJQ%3D%3D,Directorate of Local Bodies UP||Nagar Panchayat Dohrighat Mau
7161,26-Aug-2025 09:00 AM,19-Sep-2025 12:00 PM,20-Sep-2025 02:00 PM,[Installation of Additional TF and Pipe earthing work under BP 2025_26 in EDD Kasia Kushinagar],[23/EDC(K)/BP/2025-26][2025_PVVNV_1068485_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SLed0tw6cIAY8i1RsYpCq7A%3D%3D,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur
7162,26-Aug-2025 09:00 AM,25-Sep-2025 03:00 PM,26-Sep-2025 04:00 PM,"[Survey, Design Engineering and Procurement of Construction of Nagar Nigam New Office Building near Arthala Metro Station, Ghaziabad, Uttar Pradesh on EPC mode]",[3908/Etender/173 Dt 20.08.2025][2025_UPCDS_1068498_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SL0%2FYmnozLRrHzeK2Lpxexw%3D%3D,Construction and Design Services  UP Jal Nigam||C.G.M. (II) Noida||G.M. (04) Noida||Unit-07 Meerut
7163,26-Aug-2025 09:00 AM,19-Sep-2025 12:00 PM,20-Sep-2025 02:00 PM,[TF Capacity enhancement work under BP 2025_26 in EDD Seorahi Kushinagar],[22/EDC(K)/BP/2025-26][2025_PVVNV_1068482_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SGcWofiE2fw9wAHuJk7LhdQ%3D%3D,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur
7164,26-Aug-2025 09:00 AM,19-Sep-2025 12:00 PM,20-Sep-2025 02:00 PM,[TF Capacity enhancement work under BP 2025_26 in EDD Hata Kushinagar],[21/EDC(K)/BP/2025-26][2025_PVVNV_1068476_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sm%2FYdKULt2%2B0uYV4GJBzMxw%3D%3D,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur
7165,26-Aug-2025 09:00 AM,19-Sep-2025 12:00 PM,20-Sep-2025 02:00 PM,[Installation of Additional TF and 11 KV Line work under BP 2025_26 in EDD Hata Kushinagar],[24/EDC(K)/BP/2025-26][2025_PVVNV_1068487_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SrPYvwF91RPQjfuZ9Zzr2pg%3D%3D,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur
7166,25-Aug-2025 06:55 PM,25-Sep-2025 05:00 PM,26-Sep-2025 03:00 PM,"[CONSTRUCTION  OF STACKYARD PLATFORM FOR LOADING/UNLOADING OF MATERIALS AND OTHER MISC. CIVIL WORKS AT  ELECTRICITY STORE NAINI , DISTRICT- PRAYAGRAJ.]",[12/2025-26/ECD(D)/PRAYAGRAJ/s][2025_PVVNV_1068440_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SDEDurNTVRGYBPZrXCDzeNg%3D%3D,Purvanchal Vidyut Vitran Nigam Limited  Varanasi
7167,25-Aug-2025 06:55 PM,25-Sep-2025 05:00 PM,26-Sep-2025 03:00 PM,"[RENOVATION OF EXISTING HALL FOR RUNNING OF CE, ZONE-2 PRAYAGRAJ OFFFICE.]",[13/2025-26/ECD(D)/PRAYAGRAJ/s][2025_PVVNV_1068417_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=STKzVM22AXf6%2FSY5Kp4k0mA%3D%3D,Purvanchal Vidyut Vitran Nigam Limited  Varanasi
7168,25-Aug-2025 06:50 PM,19-Sep-2025 05:00 PM,20-Sep-2025 02:00 PM,[CONSTRUCTION OF INFRASTRUCTURE FACILITIES IN KALI MATA MANDIR/ SAYRI MAA MANDIR SITUATED IN NAGAR PANCHAYAT RATSARKALA AT DISTRICT BALLIA UNDER VANDAN YOJANA],[1114/LEKHA-07/511 DATE 23-08-2025][2025_UPCDS_1068400_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S0pqNoh6dH1ABWEB6x0g7fA%3D%3D,Construction and Design Services  UP Jal Nigam||C.G.M. (IV) Lucknow||G.M. (14) Lucknow||Unit-34 Basti
7169,25-Aug-2025 06:50 PM,25-Sep-2025 12:00 PM,25-Sep-2025 12:30 PM,[Construction work of road from village Dalippur to Lachhimpur Dhannavali Gotiya road on cremation ground. (MLAY-Ramnagar)],[1442/09/EE/RED/2025-26 DATE 13-08-2025][2025_REDUP_1068445_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=ShVAVy3l%2ByJQOkNBL7fXuiw%3D%3D,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE BAREILLY
7170,25-Aug-2025 06:45 PM,25-Sep-2025 12:00 PM,25-Sep-2025 12:30 PM,[Construction work of soil and drain on the road from village to cremation ground in village Sona. (MLAY-Ramnagar)],[1442/08/EE/RED/2025-26 DATE 13-08-2025][2025_REDUP_1068443_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S2jqbn%2BQ7bcnP0B8Dqw1VGA%3D%3D,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE BAREILLY
7171,25-Aug-2025 06:40 PM,25-Sep-2025 12:00 PM,25-Sep-2025 12:30 PM,[Construction work of soil and drain on the road from asphalt road to cremation ground in village Arazi asphalt road to cremation ground. (MLAY-Ramnagar)],[1442/07/EE/RED/2025-26 DATE 13-08-2025][2025_REDUP_1068436_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Scq5yglsWpZ27kWKAO%2BOtGA%3D%3D,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE BAREILLY
7172,25-Aug-2025 06:35 PM,25-Sep-2025 12:00 PM,25-Sep-2025 12:30 PM,[Construction work of soil and drain on the road from asphalt road to cremation ground in village Lilour Buzurg. (MLAY-Ramnagar)],[1442/06/EE/RED/2025-26 DATE 13-08-2025][2025_REDUP_1068433_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SUXBuU3clzNhql8yYl5fHJw%3D%3D,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE BAREILLY
7173,25-Aug-2025 06:25 PM,25-Sep-2025 12:00 PM,25-Sep-2025 12:30 PM,[Construction work of drain and soil on the road from asphalt road to cremation ground in village Pipariya Veerpur. (MLAY-Ramnagar)],[1442/05/EE/RED/2025-26 DATE 13-08-2025][2025_REDUP_1068431_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SUVm6tt8R3VQ7C3bO6tmXdw%3D%3D,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE BAREILLY
7174,25-Aug-2025 06:20 PM,25-Sep-2025 12:00 PM,25-Sep-2025 12:30 PM,[Construction work of drain from cremation ground to village in village Tugadia. (MLAY-Alampur Ja)],[1442/04/EE/RED/2025-26 DATE 13-08-2025][2025_REDUP_1068426_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SO5E9Zqr76OpsBTrqXROTIA%3D%3D,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE BAREILLY
7175,25-Aug-2025 06:10 PM,25-Sep-2025 12:00 PM,25-Sep-2025 12:30 PM,[Construction work of boundary wall of cremation ground in village Urla. (MLAY-Alampur Ja)],[1442/02/EE/RED/2025-26 DATE 13-08-2025][2025_REDUP_1068411_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SCBpFRVI%2FGi%2FUEzGo8NCnEQ%3D%3D,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE BAREILLY
7176,25-Aug-2025 06:10 PM,25-Sep-2025 12:00 PM,25-Sep-2025 12:30 PM,[Construction work of boundary wall of cremation ground in village Daluapur. (MLAY-Alampur Ja)],[1442/03/EE/RED/2025-26 DATE 13-08-2025][2025_REDUP_1068415_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SN6aNKtMFFZ3Fvq4pU3XjbA%3D%3D,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE BAREILLY
7177,25-Aug-2025 06:05 PM,25-Sep-2025 12:00 PM,25-Sep-2025 12:30 PM,[Construction work of boundary wall of cremation ground in village Panwadia. (MLAY-Alampur Ja)],[1442/01/EE/RED/2025-26 DATE 13-08-2025][2025_REDUP_1068408_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SDLJhYsABf0WSQMWSnVahsQ%3D%3D,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE BAREILLY
7178,25-Aug-2025 06:00 PM,24-Sep-2025 11:00 AM,24-Sep-2025 12:00 PM,"[CONSTRUCTION WORK OF SAND PIT AND  FABRICATION OF FIRE HUT WORK CARRIED OUT AT 132KV S/S DIBIYAPUR  AND 220KV S/S BHARTHANA UNDER ELECTRICITY TRANSMISSION DIVISION, ETAWAH ]",[T-06/ETD(E)/2025-26][2025_UPTCL_1068397_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=StJIRIykwSmJGlFFQmChgQA%3D%3D,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TS) South Agra||SE ETC-II Kanpur||EE ETD ETAWAH
7179,25-Aug-2025 06:00 PM,23-Sep-2025 04:00 PM,24-Sep-2025 02:30 PM,[Work],[T.No. 19/ETCS/2025-26][2025_UPTCL_1068003_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SvbgMA%2BME8cQLM8i%2Btku7uA%3D%3D,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TC)  Lucknow||SE ETC Sultanpur
7180,25-Aug-2025 06:00 PM,18-Sep-2025 05:00 PM,19-Sep-2025 01:00 PM,"[Operation, watch and ward of SCADA automation work of water supply Trans Varuna, Varanasi associated intake well, WTP and 32 Nos. OHT and CWR]",[1454/E-Tender/09 Dated 20.08.2025][2025_UPJNM_1068201_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SINHXar5pgfBsXvarcj6L3A%3D%3D,"U P Jal Nigam (HQ), Lucknow||Chief Engineer (E-M), Lucknow||SE, Elect Mech Circle, Kanpur Nagar||EE  Elect Mech Unit Kanpur Nagar"
7761,07-Aug-2025 04:00 PM,19-Sep-2025 03:00 PM,19-Sep-2025 03:30 PM,[UPMSCL/Drugs-237/13],[UPMSCL/Drugs-237/13][2025_UMSCL_1064059_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S65vi8Plcvlw4gbnOdMJ%2BsQ%3D%3D,Uttar Pradesh Medical Supplies Corporation Ltd.
7762,07-Aug-2025 04:00 PM,18-Sep-2025 01:00 PM,20-Sep-2025 04:00 PM,[Biennial Maintenance contract for Bearing Inspection of TG Bearing No 1 2  and overhauling of TG valves],[ET-07 /OMC-II/TMD/DTPS/2025-26][2025_RVUNL_1035667_2],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sf2CYbNlKxc8N1bXVFfEYpw%3D%3D,UP Rajya Vidyut Utpadan Nigam Ltd||Harduaganj Thermal Power Project- UPRVUNL- Aligarh
7763,07-Aug-2025 03:00 PM,22-Sep-2025 12:00 PM,23-Sep-2025 03:00 PM,[SUPPLY OF MATERIALS FOR CONSTRUCTION OF 02 NOS 132KV BAY AT 220KV MALLAWAN AND 02 NOS 132KV BAY AT 220KV BANGARMAU UNDER TRANSMISSION CENTRAL ZONE LUCKNOW],[E Tender No. 12-CE(TC)/2025-26][2025_UPTCL_1063132_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S2h5j2PfJXmvDT%2FxQv6pA9A%3D%3D,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TC)  Lucknow||S.E. Attached (Trans. Central)
7764,07-Aug-2025 02:00 PM,20-Sep-2025 04:00 PM,20-Sep-2025 05:30 PM,"[PADDY PURCHASE 2025-26 CMR TRANSPORT  WORK FOR ALL 67 MILLS AT KANPUR NAGAR, KANPUR DEHAT, ETAWAH, AURAIYA,KANNAUJ,FARRUKHABAD AT KANPUR REGION ]",[1160/7-SWI/CMR TRANS/2025-26 DT 05/08/2025][2025_DOFCS_1064007_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SS5tyk7KcqaX2Om0J3%2FHpwg%3D%3D,Department of Food and Civil Supplies||Office of Regional Food Controller Kanpur
7765,07-Aug-2025 01:00 PM,20-Sep-2025 12:00 PM,20-Sep-2025 02:00 PM,"[Issuing of new connections works under deposit scheme on the basis of running contract in the area of EUDD Civil Line, Muzaffarnagar]",[19/EUDC MZN/2025-26][2025_PVVNL_1063074_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=So5xZ%2FxjD0sT3WKKXUUtwlQ%3D%3D,Paschimanchal Vidyut Vitran Nigam Ltd.
7766,07-Aug-2025 01:00 PM,20-Sep-2025 12:00 PM,20-Sep-2025 02:00 PM,"[Issuing of new connections works under deposit scheme on the basis of running contract in the area of EUDD Jansath, Muzaffarnagar]",[18/EUDC MZN/2025-26][2025_PVVNL_1062916_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SzLQL%2FTpaT1Cp%2FOFejhE1Wg%3D%3D,Paschimanchal Vidyut Vitran Nigam Ltd.
7767,07-Aug-2025 12:00 PM,18-Sep-2025 01:00 PM,20-Sep-2025 04:00 PM,[Biennial vibration signature analysis of turbine of  Unit8 9],[ET-10/ OMC-II /TMD/DTPS/25-26][2025_RVUNL_1042598_2],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S0GrqxKM9btoLIV1tR%2B9r8g%3D%3D,UP Rajya Vidyut Utpadan Nigam Ltd||Harduaganj Thermal Power Project- UPRVUNL- Aligarh
7768,07-Aug-2025 09:00 AM,18-Sep-2025 04:00 PM,20-Sep-2025 04:00 PM,"[Supply of Hi - Chrome Liner Sets for Ms Stein, France make BBD 4772 Ball Mills for Anpara BTPS]",[S-PAR/C/MMC2/PD01/ 6000003730][2025_RVUNL_1063806_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SwZdxxHKMos1KkK1nPAnfWQ%3D%3D,UP Rajya Vidyut Utpadan Nigam Ltd||Parichha Thermal Power Project- UPRVUNL- Jhansi
7769,06-Aug-2025 04:00 PM,22-Sep-2025 12:00 PM,23-Sep-2025 12:00 PM,[REVETMENTS WORK ON TOWER No. 693 B and 694 A OF 400 KV UNNAO AGRA LINE UNDER ETD I  KANPUR],[ETNo-28ETC-I(K)/2025-26	][2025_UPTCL_1063663_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SVWmXTQyZc1%2FdqGBiDxppZQ%3D%3D,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TS) South Agra||S.E.  ETC-I  Kanpur||E.E. 220KV S/S Div. Kanpur
7770,06-Aug-2025 03:00 PM,22-Sep-2025 05:00 PM,23-Sep-2025 05:00 PM,[Expression of Interest (EOI) For Domestic and Global AI based Companies to establish and function from the upcoming AI City in Lucknow],[Expression of Interest (EOI) N0-UPLC-AI City-Companise-2025-26][2025_UPECL_1063368_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S8RSPq%2BNMHPuMuHENwQArqA%3D%3D,UP Electronics Corporation Ltd.||UPLC HQ
7771,06-Aug-2025 03:00 PM,22-Sep-2025 05:00 PM,23-Sep-2025 05:00 PM,[EOI For Strategic Collaboration with Nationalan International Investors and Developers for development of Artificial Intelligence (AI) City at Lucknow to provide an enabling environment for AI based Companies to establish],[UPLC-AI City- Investors -Developers - 2025-26][2025_UPECL_1063610_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=St5hOlameKq4bi%2B62504aHg%3D%3D,UP Electronics Corporation Ltd.||UPLC HQ
7772,06-Aug-2025 12:00 PM,26-Sep-2025 03:00 PM,26-Sep-2025 03:30 PM,"[Design, Engineering and Procurement for Construction of Remaining work 300 Bedded Obs and Gynea Block(Include 100 Bedded Pediatric Block) UPUMS Saifai Etawah U.P. on EPC Mode 1 contract at Saifai Etawah]",[No. 1345/GM/Agra Zone/E-Tender/RNN/25 Dt. 05.08.2025][2025_UPRNN_1063483_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SlOKne0JMIjmeZGpItVxJ%2BA%3D%3D,UP Rajkiya Nirman Nigam Ltd||G M - Etawah Zone
7773,06-Aug-2025 10:00 AM,03-Oct-2025 04:00 PM,04-Oct-2025 02:00 PM,[To appoint Third Party Inspecting Agency for site inspection for quality assurance/sample testing],[MEDCO/3031/2025][2025_MVVNL_1031629_2],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SEguw6FO4GCAoQOEJvgA7vA%3D%3D,Madhyanchal Vidyut Vitran Nigam Ltd||S E (MM-1)
7774,05-Aug-2025 06:00 PM,19-Sep-2025 05:00 PM,20-Sep-2025 05:00 PM,[Selection of Project Management Unit (PMU) for establishment of State Emergency Operation Center (SEOC) in Uttar Pradesh],[UPLC-CONSULTANT-UP SDMA-PMU-2025-26-R1][2025_UPECL_1063324_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SD%2F6HFsRdUN9sIZ6EJyQjUg%3D%3D,UP Electronics Corporation Ltd.||UPLC HQ
7775,05-Aug-2025 01:00 PM,22-Sep-2025 02:00 PM,22-Sep-2025 04:30 PM,[Maintenance for computer and Printer Cartage Refiling and other works],[E-Tender No. 26/EWC-MRT/2025-26][2025_PVVNL_1063119_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SDj2NtszyageXRJzRwRB7NA%3D%3D,Paschimanchal Vidyut Vitran Nigam Ltd.
7776,05-Aug-2025 12:30 PM,22-Sep-2025 02:00 PM,22-Sep-2025 04:30 PM,[Onspot Maintenance of medium capacity transformers at district GHAZIABAD],[E-Tender No. 25/EWC-MRT/2025-26][2025_PVVNL_1063091_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SoNMSt6B%2FdfE%2BbnXfNInKBw%3D%3D,Paschimanchal Vidyut Vitran Nigam Ltd.
7777,04-Aug-2025 02:30 PM,18-Sep-2025 05:00 PM,19-Sep-2025 03:00 PM,[WORK],[E-T-16/ETCN/2025-26][2025_UPTCL_1062846_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2FzpXo7rZIg%2Br6ZZNqLRxlg%3D%3D,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TW) West  Meerut||SE ETC NOIDA||EE ETD-I NOIDA
7778,04-Aug-2025 11:00 AM,20-Sep-2025 09:00 AM,22-Sep-2025 04:00 PM,"[Supply of Misc. Electrical items and Panel Fans in PTPP,  Parichha, Jhansi (UP)-284305.]",[N-PAR/B/MMC1/PD01/6000008601][2025_RVUNL_1062764_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=STpdNQ3c5ghnqX1cdWMZ8Ew%3D%3D,UP Rajya Vidyut Utpadan Nigam Ltd||Parichha Thermal Power Project- UPRVUNL- Jhansi
7779,02-Aug-2025 06:00 PM,22-Sep-2025 04:00 PM,24-Sep-2025 04:00 PM,[Caustic Soda Lye ],[S-PAR/C/MMC2/PD01/ 6000009068][2025_RVUNL_1062507_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SMit%2Fs58vYCtysVbt5M0Zdg%3D%3D,UP Rajya Vidyut Utpadan Nigam Ltd||Parichha Thermal Power Project- UPRVUNL- Jhansi
7780,02-Aug-2025 05:00 PM,25-Sep-2025 05:00 PM,26-Sep-2025 12:00 PM,[65/EDCS/2025-26],[65/EDCS/2025-26][2025_MVVNL_1062514_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SjHsD%2BP6CuISRvXwNQDdUvg%3D%3D,Madhyanchal Vidyut Vitran Nigam Ltd||C E - LUCKNOW ZONE||S E - Sitapur
7921,07-Jun-2025 02:30 PM,23-Sep-2025 02:00 PM,24-Sep-2025 04:00 PM,"[MECHANICAL MAINTENANCE OF ESP OF UNIT 7, 1X110MW, HTPS, KASIMPUR for period of Two Years]",[ET-03/OMC-I/AHD/CTPS/2024-25][2025_RVUNL_1009553_2],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=ShKNrJ8i0oLHs9KyFAnlC2A%3D%3D,UP Rajya Vidyut Utpadan Nigam Ltd||Harduaganj Thermal Power Project- UPRVUNL- Aligarh
7922,05-Jun-2025 12:00 PM,18-Sep-2025 04:00 PM,20-Sep-2025 04:00 PM,"[Repairing of Planetary Gear Box of Bowl Mill  XRP 903 of Unit 8 n 9, DTPS HTPS, Kasimpur, Aligarh]",[ET-11/OMC-2/BMD-2/D/HTPS/25-26][2025_RVUNL_1046020_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SdykGDiClMtMTuvJQ%2B2BRfQ%3D%3D,UP Rajya Vidyut Utpadan Nigam Ltd||Harduaganj Thermal Power Project- UPRVUNL- Aligarh
7923,31-May-2025 06:00 PM,18-Sep-2025 02:00 PM,20-Sep-2025 04:00 PM,[Procurement of Air Filter Regulator against OM head of DTPS and CTPS through Open Tender],[ET-50/MMC/PD-I/HTPS/2025][2025_RVUNL_1043959_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SNdwK2YR7hX7jsOIg8B8f7A%3D%3D,UP Rajya Vidyut Utpadan Nigam Ltd||Harduaganj Thermal Power Project- UPRVUNL- Aligarh
7924,31-May-2025 06:00 PM,18-Sep-2025 02:00 PM,20-Sep-2025 04:00 PM,"[Procurement of Computer and its accessories for PLC system of DM plant, Raw water and Cooling tower area on OM head of unit DTPS through Open Tender.]",[ET-47/MMC/PD-I/HTPS/2025][2025_RVUNL_1043652_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SkokMPZg6RAVeq184PvrG7w%3D%3D,UP Rajya Vidyut Utpadan Nigam Ltd||Harduaganj Thermal Power Project- UPRVUNL- Aligarh
7925,30-May-2025 09:00 AM,26-Sep-2025 03:00 PM,26-Sep-2025 04:00 PM,[Aligarh Sewerage Scheme],[525/Nivida/24 dated 26.05.2025][2025_UPJNG_1044310_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SdUp2GgWWXZDkMl9pj2mjmw%3D%3D,UP Jal Nigam Gramin (HQ) Lucknow||Chief Engineer Agra Zone||SE Circle Office Agra
7926,30-May-2025 09:00 AM,06-Oct-2025 05:00 PM,07-Oct-2025 04:00 PM,[Selection of EPC Contractor for Chitrakoot Link Expressway],[UEPIDA/2023/2665/IV/CLE_EPC][2025_UPEID_1044279_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S6arZyUerhCi4NypLHBL0Qg%3D%3D,U.P. Expressways Industrial Development Authority
7927,23-May-2025 06:50 PM,20-Sep-2025 12:00 PM,23-Sep-2025 04:00 PM,"[Supply of Spares of FD and PA Fan, 2X500 MW, DTPS Anpara]",[T-137/CF-526/PD-I/ABTPS /ANP/ 2025-26][2025_RVUNL_1042271_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SYaw6ZLZZXDmM87BWqS77og%3D%3D,UP Rajya Vidyut Utpadan Nigam Ltd||Anpara Thermal Power Project- UPRVUNL- Sonebhadra
