Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
180,2025_TDA_47753_1,[Long Term Leasing out of existing Inland Water Commercial Vessel PT GHATOTKOCH],29-Sep-2025 09:00 AM,Transport Department||Assam Inland Waterways Company Limited,17-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SRhhUFwv7p4u3o0KlGyGo%2BQ%3D%3D
181,2025_GMC_47288_4,[Construction of Toilet under Ward No.40],05-Sep-2025 01:45 PM,Guwahati Municipal Corporation,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SW9vNc5embRPq7TUR9QKR4A%3D%3D
182,2025_PWBNH_47384_3,"[Construction of 100 Bedded Critical Care Hospital Block (CCB) at B. P. Civil Hospital campus, Nagaon District, Assam under PM-ABHIM]",09-Sep-2025 01:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,10-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SUccDOORcy0CpgisoR6ozkA%3D%3D
183,2025_PCCF_47383_1,[SOPD Roads and Bridge],09-Sep-2025 04:05 PM,"Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests (Upper Assam Zone)||Northern Assam Circle, Tezpur||Sonitpur West Division",30-Sep-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sa2nB6vT7pxHdHbyIzfQQYg%3D%3D
184,2025_PWD_47743_1,[Improvement of Road from NH 15 Bilotia Gaon to Morhani Gaon (CH.1300.00M to CH.3200M) including construction of one 3x3 Box Cell Culvert and repairing of one SPT Bridge under SOPD-G for the year 2025-26 of District Biswanath (72 No. Gohpur LAC)],29-Sep-2025 11:00 AM,Public Works Roads Department,09-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SFNDZumpErxTVDLrAZbt2AA%3D%3D
185,2025_APDCL_47596_1,"[Modification 33 KV Overhead Line running parallel to railway track and Relocation of six DTRs, a section of 11 KV Steelsworth Feeder and 11 KV NE HighTech Feeder and associated LT Lines]",19-Sep-2025 10:00 AM,Assam Power Distribution Company Ltd||CGM(D) Upper Assam Region - APDCL,15-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S9L6KtrwDZLentII5hG8GKw%3D%3D
186,2025_PCCF_47417_1,[SOPD Roads and Bridge],10-Sep-2025 12:00 PM,"Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests (Upper Assam Zone)||Northern Assam Circle, Tezpur||Sonitpur West Division",01-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SjBJkP%2FscBouHDGGhQUzexw%3D%3D
187,2025_ARNIP_46067_1,[Providing laptops to APWRD engineers under ASRIP],31-Jul-2025 05:00 PM,Public Works Roads Department-Externally Aided Project||Assam Road Network Improvement Project-ADB,04-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SwEj%2B5vPbN2SmImWDcud4nQ%3D%3D
188,2025_DMEAP_46474_1,[Hiring of Agency for providing food supply in Guwahati  under Assam Integrated River Basin Management Project AIRBMP],16-Aug-2025 01:00 PM,Assam State Disaster Management Authority- Externally Aided Project||Assam State Disaster Management Authority- World Bank Funded Tenders||Assam Integrated River Basin Management Programme,04-Oct-2025 11:30 AM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SzQ%2BlBb5wvZUO%2FbvQ5bvjrg%3D%3D
189,2025_GMC_47287_12,[Construction of Community Hall under Ward No-40],05-Sep-2025 06:30 PM,Guwahati Municipal Corporation,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SG4XaXTBAicCdO2F0Sod7QQ%3D%3D
190,2025_PWBNH_47384_1,"[Construction of Proposed Critical Care Hospital Block (CCB) under PM ABHIM at Assam Medical College and Hospital, Dibrugarh, Assam]",09-Sep-2025 01:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,10-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=StAlceBA16%2F5KkSfoAE9%2FfA%3D%3D
191,2025_DoWR_47406_1,"[Construction of New Embankment at RB of Dhansiri river from kopati to Shyampur, Package 2.]",09-Sep-2025 06:55 PM,Department of Water Resources||Chief Engineer - DoWR,04-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SBrF7yC4lh9BdtDQUvLgHrg%3D%3D
192,2025_PWHE_47056_1,"[Construction of Class Rooms under Assam School Education and Adolescent Well-Being Project (ASAP) under Dhemaji (ST) DTBD for i. Bordandi Bodo School, Bardoni ii. Nirupama Hagzer Bodo ME School. iii. Pitem Doley MES iv. Rayang Tribal MES]",28-Aug-2025 02:00 PM,Public Works Health and Education Department-Externally Aided Project||Public Works Health and Education Department-WB,03-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SoI5lyxsp40i%2BZUEelTUfBQ%3D%3D
193,2025_DMEAP_46554_1,[Procurement of Civil Works for new multi-purpose flood shelters at one location in Sontipur District of Assam under Assam Integrated River Basin Management Project AIRBMP],18-Aug-2025 01:00 PM,Assam State Disaster Management Authority- Externally Aided Project||Assam State Disaster Management Authority- World Bank Funded Tenders||Assam Integrated River Basin Management Programme,04-Oct-2025 01:45 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S%2BnzBdCnFeM9cLkPtFwU%2FPQ%3D%3D
194,2025_GMC_47288_2,[Construction of Toilet under Ward No.13],04-Sep-2025 06:35 PM,Guwahati Municipal Corporation,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SNHcvQmWM%2FQ2MLzAKP6Dy9A%3D%3D
195,2025_TDA_47758_1,[Long Term Leasing out of existing Inland Water Commercial Vessel  HLB BIDYAWATI],29-Sep-2025 09:00 AM,Transport Department||Assam Inland Waterways Company Limited,17-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S6i15Np2EmCEkS2jXh5c6VQ%3D%3D
196,2025_PWHE_47092_1,[Construction of Class Rooms under Assam School Education and Adolescent Well-Being Project (ASAP) under South Kamrup TBD for i. Boko Girls H.S. ii. Hahim High School iii. Gohalkona H.S.],29-Aug-2025 04:30 PM,Public Works Health and Education Department-Externally Aided Project||Public Works Health and Education Department-WB,04-Oct-2025 04:30 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S%2BmuBDaowgt30eRzp%2BjEU1Q%3D%3D
197,2025_TDA_47749_1,[Long Term Leasing out of existing Inland Water Commercial Vessels under AIWCL],29-Sep-2025 10:00 AM,Transport Department||Assam Inland Waterways Company Limited,17-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SXFrlVRfGMhPssrqqGT31GA%3D%3D
198,2025_PWHE_47077_1,[Construction of Class Rooms under Assam School Education and Adolescent Well Being Project (ASAP) under Sribhumi DTBD for i. Lakshmi Bazar High School ii. Swami Vivekananda High School iii. Cherangi Vidapith High School iv. SKFJ High School Erstwhile],28-Aug-2025 04:45 PM,Public Works Health and Education Department-Externally Aided Project||Public Works Health and Education Department-WB,03-Oct-2025 04:30 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SW5kUMDBkmIerRt6MKxIRkA%3D%3D
199,2025_PWHE_47063_1,"[Construction of Class Rooms under Assam School Education and Adolescent Well-Being Project (ASAP) under Morigaon District Territorial Building Division, Morigaon for i. Killingparia HS ii. Sankardev High School iii. Ajuri Secondary School]",28-Aug-2025 04:30 PM,Public Works Health and Education Department-Externally Aided Project||Public Works Health and Education Department-WB,03-Oct-2025 04:30 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SozEKdw8iNXnpNDaco1QYXw%3D%3D
200,2025_DoWR_47592_1,"[Restoration of DRDA Bund of river Buradiya including A/E measures to protect village Kalatoli, Batia on its L/B.]",18-Sep-2025 06:55 PM,Department of Water Resources||Chief Engineer - DoWR,08-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SSBwjFPRl1cF3lpOx4S4XBQ%3D%3D
201,2025_APGCL_47366_1,"[Engagement of Consultant for Preparation of Pre- Feasibility Report (PFR) and Detailed Project Report (DPR) of Pumped Storage Project (PSP) in Assam, India.]",10-Sep-2025 10:00 AM,Assam Power Generation Company Limited,10-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SVDxgTBYR0GPABOpTI%2FB1EA%3D%3D
202,2025_GMC_47287_3,[Construction of Community Hall under Ward No-12],04-Sep-2025 06:00 PM,Guwahati Municipal Corporation,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SaNTOYVYZCvWp6r%2BzI69ALA%3D%3D
203,2025_GMC_47288_19,[Construction of Toilet under Ward No.24],06-Sep-2025 06:15 PM,Guwahati Municipal Corporation,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SPklToF%2FF8Chklzpyu3Hwaw%3D%3D
204,2025_HFWD_47242_1,[Group No 11],03-Sep-2025 02:00 PM,Health and Family Welfare Department||Assam Medical Services Corporation Limited,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Si202JGgHbZUOQEnPs4Asmw%3D%3D
205,2025_FD_47395_1,[Supply of Rice Polish for PEN Culture and Paddy cum Fish Culture],10-Sep-2025 10:00 AM,Department of Fisheries||Directorate of Fisheries Assam||DDF LAZ  Howly||DFDO South Salmara,07-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SR%2FtV7NIuYGvdoUbLxWOGQw%3D%3D
206,2025_DOT_47728_1,"[Development, Operation and Management Contract for running the Restaurant and Watch Tower at Gelakey, Sivasagar]",26-Sep-2025 05:00 PM,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT,10-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SBnBoqhfyORO5NM1%2B11Obmw%3D%3D
207,2025_UDD_47451_1,[Construction of Retaining Wall at  Garbage Transfer Station at Mela Ground PART I Ward No 01 Dhubri Town under 2nd Installment of 15th FC Tied Grant for the year 2022 23 during the year 2024 25],12-Sep-2025 05:00 PM,Urban Development Department||Directorate of Municipality Administration - UDD||Dhubri Municipal Board,04-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SCujJcQLQCMcigXU6hgWfbQ%3D%3D
208,2025_GMC_47287_13,[Construction of Community Hall under Ward No-29],05-Sep-2025 06:30 PM,Guwahati Municipal Corporation,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S2Atv01uviXK675zX3P3Wtg%3D%3D
209,2025_GMC_47287_14,[Construction of Community Hall under Ward No-41],05-Sep-2025 06:50 PM,Guwahati Municipal Corporation,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SXNaoOmkEwog15Ig2BlcXYg%3D%3D
210,2025_PWD_47085_34,"[MMPPNA_RIDF_XXXI_25_26_477 Improvement of (i) Asairghat to Uttar Barshabari at Dengarbond G.P., (ii) NH-08 to Dengarbond PMGSY road under Mukhya Mantrir Paki Path Nirman Achani (MMPPNA) under RIDF-XXXI of NABARD for the year 2025-26.]",02-Sep-2025 02:00 PM,Public Works Roads Department,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Stg8qLePrMhzU5YnX9Nj0Ag%3D%3D
211,2025_PWHE_47089_1,[Construction of Class Rooms under Assam School Education and Adolescent Well-Being Project (ASAP) under South Kamrup TBD for i. Lampara Anchalik H.S. ii. Chatabari Anchalik High School iii. Muduki Anchalik Janajatiya H.S. iv. Jambari Anchalik High Sc],29-Aug-2025 04:30 PM,Public Works Health and Education Department-Externally Aided Project||Public Works Health and Education Department-WB,04-Oct-2025 04:30 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S6EFDlEbkz9xmNRiI9mifWQ%3D%3D
212,2025_UDD_47455_1,"[Construction of Retaining Wall at  Garbage Transfer Station at Mela Ground (PART-I), Ward No. 01, Dhubri Town under 2nd Installment of 15th FC Tied Grant for the year 2022-23 during the year 2024-25]",12-Sep-2025 05:00 PM,Urban Development Department||Directorate of Municipality Administration - UDD||Dhubri Municipal Board,04-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SpuCOi4L4beSQKC7EDeYO4A%3D%3D
213,2025_PWBNH_47745_1,"[Construction of Mini Stadium at Muolhoi,  Haflong, DimaHasao District, Assam]",27-Sep-2025 06:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,29-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SM7a0be250B2q7mr3%2B0Ha1g%3D%3D
214,2025_PCCF_47330_1,[Construction of 1 Assam type Battalion Barrack in Orang National Park],08-Sep-2025 10:00 AM,"Pr. Chief Conservator of Forest and Head of Forest Force||Principal Chief Conservator of Forests(Wildlife and Ch. Wildlife Warden)||Mangaldai Wildlife Division, Darrang",03-Oct-2025 03:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S0pR9QGwUEj%2FfwlPRFJPksw%3D%3D
215,2025_GMC_47288_14,[Construction of Toilet under Ward No.60],06-Sep-2025 06:00 PM,Guwahati Municipal Corporation,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S60oqktMJISHy3mUIaUFbmQ%3D%3D
216,2025_FD_47399_1,[Supply of Fish Fry],10-Sep-2025 10:00 AM,Department of Fisheries||Directorate of Fisheries Assam||DDF LAZ  Howly||DFDO South Salmara,07-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SytPEtwUU8wUea6RtjZ4Gyg%3D%3D
217,2025_PWD_47585_2,"[ASOM_MALA_3.0_25_26_16 Improvement and Upgradation Of Road Sepon-Sunpura from Ch. 7.70 Km to Ch. 25.70 Km under Asom Mala 3.0 under PWRD, Sivasagar and Demow Territorial Road Division  For The Year 2025-26.]",18-Sep-2025 06:00 PM,Public Works Roads Department,07-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SM0BhruU4qkrjNIjHAcunFA%3D%3D
218,2025_GMC_47734_1,[FORMATION OF AN IT CELL CUM IT KNOWLEDGE HUB],27-Sep-2025 06:10 PM,Guwahati Municipal Corporation,22-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SOMLDv25pLdxJWDwo%2B77Qkg%3D%3D
219,2025_PWD_47663_2,"[SNSTRD_SOPD-G_ET(A)_25_26_03 Construction of Road Starting from (i) NH-8 at Suprakandi to railway line via Northern side of Pallly Mangal High School,Ward no-5   (ii) Construction of Road Starting from NH-08 at Brajendra Nagar to Manatali Kalibari vi]",24-Sep-2025 02:00 PM,Public Works Roads Department,10-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SJRqtTq%2BgdH7GwqA%2FzVgN7A%3D%3D
220,2025_FEAP_47307_3,"[Conservation, Restoration and Rejuvenation works of the Udmari Chora Beel of Dhubri District under Assam SWIFT Project]",06-Sep-2025 02:00 PM,Department of Fisheries-Externally Aided Projects||ARIAS Society-Externally Aided Projects,06-Oct-2025 03:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=StwqLKbuuhe2%2Fx33euxV58A%3D%3D
221,2025_HFWD_47226_1,[Group No 1],02-Sep-2025 06:00 PM,Health and Family Welfare Department||Assam Medical Services Corporation Limited,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SERf27qI9cvwwAjPY35qjQQ%3D%3D
222,2025_GMC_47287_24,[Construction of Community Hall under Ward No-10],06-Sep-2025 05:30 PM,Guwahati Municipal Corporation,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S%2Bj38U%2F70PxeQ7RUqjiSOxQ%3D%3D
223,2025_DoWR_47487_1,[Construction of embankment on the right bank of river Kopilli from Jugimukh to Chaparmukh and Padumoni 1 No. colony to Changchaki on the left bank (Ph-III) Package 1.],12-Sep-2025 06:55 PM,Department of Water Resources||Chief Engineer - DoWR,07-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2Be%2BKtH%2FsRLk%2BS%2FKPLqAtSA%3D%3D
224,2025_PWD_47610_2,"[ASOM_MALA_3.0_25_26_25 Improvement and upgradation of Kamalpur Chepti Changsari Road (Ch. 0.00 km to Ch. 7.90 km) under Asom Mala 3.0 for the year 2025-26, Kamalpur LAC.]",19-Sep-2025 04:00 PM,Public Works Roads Department,07-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SaDQlA0p7qRubiLwmbdow%2FQ%3D%3D
225,2025_PWBNH_47358_1,[Construction and Development of Proposed Chemistry Laboratory at Assam Science and Technology University],09-Sep-2025 12:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH,07-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2FxdSjCwsb0Mo54C%2BBl12TQ%3D%3D
226,2025_PWHE_46997_1,"[Expansion and modernization of Guwahati Medical College And Hospital, Guwahati, Assam]",26-Aug-2025 06:30 PM,Public Works Health and Education Department-Externally Aided Project||Public Works Health and Education Department-ADB,08-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SieG1Cg6vDpPaPR7u2g8pug%3D%3D
227,2025_GMC_47288_17,[Construction of Toilet under Ward No.20],06-Sep-2025 06:00 PM,Guwahati Municipal Corporation,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sn33PrTn9hPA83XyvAlZS2Q%3D%3D
228,2025_PWHE_47106_1,[Construction of Class Rooms under Assam School Education and Adolescent Well-Being Project (ASAP) under Charaideo DTBD for i. Purbanchal H.S. ii. Patsaku H.S. iii. Milanpur Dewgharia H.S. iv. Ujanikuri M.V.S.],29-Aug-2025 04:30 PM,Public Works Health and Education Department-Externally Aided Project||Public Works Health and Education Department-WB,04-Oct-2025 04:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=STAZRtTxp09zsACzp8ko0tw%3D%3D
229,2025_AEGCL_47717_1,"[Upgradation/Replacement of existing Substation Automation System at 132KV Bilasipara GSS  (receiving end) and at 132KV Kokrajhar GSS (sending end), AEGCL]",26-Sep-2025 05:00 PM,Assam Electricity Grid Corporation Ltd||CGM (T and T),16-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SKCUpp%2BzY41iO6PEotstekQ%3D%3D
230,2025_HFWD_47370_1,"[Supply of Equipments/Hand Instruments for Liver Transplant Procedure in GMCH, Guwahati, Assam ]",09-Sep-2025 05:00 PM,Health and Family Welfare Department||Directorate of Medical Education-HFWD||Guwahati Medical College Hospital-HFWD,03-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SFTvmSq7JkmU3GODsSmnFRQ%3D%3D
231,2025_GMC_47288_8,[Construction of Toilet under Ward No.29],05-Sep-2025 06:00 PM,Guwahati Municipal Corporation,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SQtKdzRFrS7CbofjoqhIqWg%3D%3D
232,2025_APDCL_47658_1,[Construction of New 11kV Line DTR SS alongwith dismantling and reconductoring of 11kV line],22-Sep-2025 05:00 PM,Assam Power Distribution Company Ltd||CGM(PP and D) - APDCL,03-Oct-2025 12:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sye7lPnThV8OsKmNVeZ%2BkDw%3D%3D
233,2025_SCD_47668_3,[Gully Control Project at Mulagaon village under SOPD- G 2025-26],24-Sep-2025 02:00 PM,Soil Conservation Department||Director - SCD,14-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sy7uSVJ5p%2FkfWZILwxsVTXQ%3D%3D
234,2025_APDCL_47059_1,[Providing Cloud Services and related Managed Services for hosting APDCL Revenue Management System (ARMS) and Other IT Applications in Microsoft Azure Cloud.],28-Aug-2025 04:00 PM,Assam Power Distribution Company Ltd||CGM (IT and Projects),03-Oct-2025 12:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Stqe2%2B8N%2Fa93Bm5znMXdpaw%3D%3D
235,2025_PWD_47678_6,[MMPPNA_RIDF_XXXI_25_26_533 (i) Improvement of Merabheti to upper Panjan Road.(ii) Panjan to Hirhiri via Ritvoching under Mukhya Mantrir Pakipath Nirman Achani (MMPPNA) under RIDF - XXXI of NABARD  for the Year 2025-26],26-Sep-2025 12:30 PM,Public Works Roads Department,08-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S0i88Bhot97TqOYtV%2Fh6u8w%3D%3D
236,2025_PWD_47585_1,[ASOM_MALA_3.0_25_26_18 Improvement and Upgradation Of Lahdoigarh Road (Haluating to Deopani from Ch. 0.00 m to Ch.7000.00 m) (L-7.00 Km) under Asom mala - 3 for the year 2025-26 under Nazira Territorial Road Division in Nazira LAC of Sivasagar Distri],18-Sep-2025 06:00 PM,Public Works Roads Department,07-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SM6PSJXTLp0T7HIUYZhs0xg%3D%3D
237,2025_UDD_47493_1,"[Construction of Pile foundation for MSW Processing Plant Shed, Tipping Floor Shed and Windrow Pad Shed at Daobhangi under Rupsi Dev in respect of Dhubri Municipal Board under 1st Inst of 15th FC Tied Grant for the year 2022-23 during the FY 2023-24]",12-Sep-2025 05:00 PM,Urban Development Department||Directorate of Municipality Administration - UDD||Dhubri Municipal Board,04-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SWLQfIpOKkhFP6zpmsQpUPA%3D%3D
238,2025_DoWR_45708_1,"[Procurement of an Implementing Agency for Design, Development and Implementation of Integrated Process Management System (IPMS) for Water Resources Department, Government of Assam.]",18-Jul-2025 04:00 PM,Department of Water Resources||Chief Engineer - DoWR,16-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SfoFBxHmsKEErtdPiRC6eQA%3D%3D
239,2025_DMEAP_46550_1,[Procurement of Civil Works for new multi-purpose flood shelters at 1 location in Majuli District of Assam under Assam Integrated River Basin Management Project AIRBMP],18-Aug-2025 11:30 AM,Assam State Disaster Management Authority- Externally Aided Project||Assam State Disaster Management Authority- World Bank Funded Tenders||Assam Integrated River Basin Management Programme,04-Oct-2025 01:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sw6OrULk%2BWh4wHLd9tOkJXQ%3D%3D
240,2025_DoWR_42655_2,[Anti-erosion measures to protect Shivastan area from the erosion of river chiri on its R/B.],12-Sep-2025 06:55 PM,Department of Water Resources||Chief Engineer - DoWR,07-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=STxQnT8s0NtmCw%2FbUBtjKOg%3D%3D
241,2025_WPTBC_47712_1,[ Infrastructure Development of Bohona High School ],26-Sep-2025 02:00 PM,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC,03-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2BrT1rGsMzRs84lJ7govhlw%3D%3D
