Serial Number,Tender ID,Page Number,Title,E-Published Date,Organisation,Closing Date,Link
264,2025_HBC_465003_1,26,"[Supply of Baskets of Air Pre-Heater to 2 X 600 MW RGTPP, Khedar, Hisar]",13-Aug-2025 05:00 PM,Haryana Board Corporation||HPGCL||RGTPP Hisar,03-Oct-2025 03:00 PM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SetUwV70r5a0V67yOe2yY9g%3D%3D
265,2025_HBC_465085_1,26,[Online Tender for the Rate Contract and Supply of Surgical  Mesh to Various Hospitals of Government of Haryana for  a Period of Two Years For Group A],13-Aug-2025 04:00 PM,Haryana Board Corporation||Haryana Medical Services Corpn Ltd,06-Oct-2025 01:00 PM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sic%2FBJtsvE8UtGvfGUbRPBQ%3D%3D
266,2025_HRY_465061_1,26,[	SUPPLY AND FILLING OF TIBBA SAND ON THE BACK SIDE OF SCIENCE BLOCK AT IGU MEERPUR.],13-Aug-2025 03:00 PM,Haryana Government||Indira Gandhi University Meerpur,30-Sep-2025 02:00 PM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SrvCGiDGWZ9Mvl7QFKgRAkA%3D%3D
267,2025_HBC_464761_1,26,"[Radiography, PAUT and fibro...]",12-Aug-2025 05:00 PM,Haryana Board Corporation||HPGCL||DCRTPP WYC Yamunanagar,13-Oct-2025 01:00 PM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sy9MSi2%2F1zbo2xlcdNpcMAQ%3D%3D
268,2025_HBC_464772_1,26,[overhauling for electrostat...],12-Aug-2025 05:00 PM,Haryana Board Corporation||HPGCL||DCRTPP WYC Yamunanagar,06-Oct-2025 01:00 PM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S2n%2BEJ%2Fioo2ayzFKKEfCiWg%3D%3D
269,2025_HBC_464764_1,26,[Online testing and setting ...],12-Aug-2025 05:00 PM,Haryana Board Corporation||HPGCL||DCRTPP WYC Yamunanagar,13-Oct-2025 01:00 PM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SjQisgttOSiIhCHXwPXsDKw%3D%3D
270,2025_HBC_464775_1,26,[Overhauling of Various Valv...],12-Aug-2025 05:00 PM,Haryana Board Corporation||HPGCL||DCRTPP WYC Yamunanagar,13-Oct-2025 01:00 PM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SCntwARvfPxOeyFiwi0N5Yw%3D%3D
271,2025_HBC_464495_1,27,"[Special estimate to create 132kV T/F bay for feeding additional 1x20/25MVA, 132/33kV T/F at 132kV S/Stn Uklana for the year 2025-26]",12-Aug-2025 09:00 AM,Haryana Board Corporation||HVPNL||CE TS Hisar||XEN TS Hisar,06-Oct-2025 03:00 PM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S406%2BgALGXIGg2g82uaGf9A%3D%3D
272,2025_HBC_464498_1,27,"[Special estimate for Providing 16/20 MVA, 132/11 KV HOT Transformer at 220 KV S/Stn. Ind. Area HVPNL, Hisar in FY 2023-24.]",12-Aug-2025 09:00 AM,Haryana Board Corporation||HVPNL||CE TS Hisar||XEN TS Hisar,06-Oct-2025 03:00 PM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sqhla0TvLpsnjkw%2F1q4PRBg%3D%3D
273,2025_HBC_464405_1,27,"[Supply, erection, retro-fit...]",12-Aug-2025 09:00 AM,Haryana Board Corporation||HVPNL||SE MM2||Project Substation,17-Oct-2025 05:00 PM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S5Qs05wxG7B4lvkDawiSkMg%3D%3D
