Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
4483,2025_LSGD_802655_101,[LAC ADS SL17- Construction of Charipparambu -Choonda road -in Ittiva GP],29-Sep-2025 09:00 AM,Local Self Government Department||Kollam||District Panchayath Division Office Kollam||Office of the Exec Engg Kollam District Panchayath,10-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S7mDbG2WUe%2FkD2TGnfmcQnw%3D%3D
4484,2025_LSGD_800157_6,[Annual Plan NATTIKA GP 2025-26 PROJECT NO.83 MELTHRUKOVIL ROAD  RENOVATION IN WARD 8 83/26],22-Sep-2025 11:00 AM,Local Self Government Department||Thrissur||Grama Panchayath Section Office TRCHR||Office of the AE Nattika Grama Panchayath,30-Sep-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SuPCkH0M4Mp6aqjt0u3t%2Fsw%3D%3D
4485,2025_SIFL_796874_1,[Annual rate contract for Transportation of incoming and outgoing materials],15-Sep-2025 10:00 AM,Steel and Industrial Forgings Ltd||Works||Materials Management,03-Oct-2025 05:00 PM,https://etenders.kerala.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SIHZO%2F3lZHmqPFDBFgrX%2F2Q%3D%3D
4486,2025_LSGD_803064_1,[Annual Plan NDY GP 25-26 Kariyad Simhasanappally Road Renovation Ward 13 Project No 190 25 General Civil Work],27-Sep-2025 01:00 PM,Local Self Government Department||Ernakulam||Grama Panchayath Section Office Ernakulam||Office of the AE Nedumbasseri Grama Panchayath,06-Oct-2025 10:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SHeGJJu9s%2FbBBTyrFRvNNDA%3D%3D
4487,2025_LSGD_802065_12,[Retender 2 Pro.no129-Maintenance of Aliyirakkam-kalivilakaom vallakkadavu road in ward 21 of Varkala Municipality],26-Sep-2025 11:00 AM,Local Self Government Department||Thiruvananthapuram||Municipal Engineers office TVM||Municipal Engineer Varkala Municipality,04-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SKPn3v%2BcItK5%2BS9UDCXpvCQ%3D%3D
4488,2025_LSGD_802788_4,[PANANCHERY GP PRO.NO 193/25-26-ROSE GARDEN STREET REACH 2 RETARRING WARD 21],29-Sep-2025 10:00 AM,Local Self Government Department||Thrissur||Grama Panchayath Section Office TRCHR||Office of the AE Pannancherry  Grama Panchayath,07-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=ShCge4Us4vZn28qRyIq6Uqg%3D%3D
4489,2025_LSGD_798552_3,[Pro.No.111 25- 26 Toilet construction at Ayurveda dispensary in Kuravilangad G P-KVGD  111  25-26],25-Sep-2025 11:00 AM,Local Self Government Department||Kottayam||Grama Panchayath Section Office KTYM||Office of the AE Kuravilangad Grama Panchayath,03-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SkRIcY4gSJ16LyH3Xch04Nw%3D%3D
4490,2025_LSGD_800876_5,[CENTER NO 146 GOTTIYARKKANDI ANGANAWADI KETTIDAM NIRMMANAM],25-Sep-2025 10:00 AM,Local Self Government Department||Palakkad||Grama Panchayath Section Office PKD||Office of the AE Puthoor Grama Panchayath,04-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SNQYoj0Zsl5Q04oRUSLuLgg%3D%3D
4491,2025_LSGD_799276_1,[Annual Plan-Pandalam B.P-Project No.162/25-26-Providing Additional Facilities to thye New Building of Vallana CHC],20-Sep-2025 06:00 PM,Local Self Government Department||Pathanamthitta||Block Panchayath Sub Division Office PTHTA||O/O Asst. Exec Engg Pandalam Block Panchayath,30-Sep-2025 03:00 PM,https://etenders.kerala.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SEaNbnNcElRkEnN8zEWTGzA%3D%3D
4492,2025_LSGD_800987_40,[Annual Plan-Wayanad DP - 2024-25 - Pr No. 697/25 - Vellambadi SC Unnathi Road Sidekettu - Kottathara GP-1000000/--General Civil Work],24-Sep-2025 05:00 PM,Local Self Government Department||Wayanad||District Panchayath Division Office WYND||Office of the Exec Engg District Panchayath Waynad,01-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SAxV7utZn0anO0S%2FXZtNkIQ%3D%3D
4493,2025_LSGD_777382_67,[Annual Plan-Thalassery Municipality - Project No. 141/2025-26-Various Foot Path Concreting in Ward 7 of Thalassery Municipality Gangadharan Foot Path],26-Sep-2025 04:00 PM,Local Self Government Department||Kannur||Municipal Engineers office Kannur||Minicipal Engineer Thalassery Municipality,03-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S5I%2B4yhTEm1feSwdTx5vmMA%3D%3D
4494,2025_LSGD_802770_1,[240/2025-26 Nedumangad Municipality-Renovation of Moothamkonam Anganawad],26-Sep-2025 06:00 PM,Local Self Government Department||Thiruvananthapuram||Municipal Engineers office TVM||Municipal Engineer Nedumangad Municipality,06-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S3ufL5nkQxs2Y55rl2Gq6DA%3D%3D
4495,2025_LSGD_792655_14,[ Annual Plan- Kuzhur GP -2025-26-Pro No.130/26 SWARNAPALLAM ROAD SIDE KETTAL WARD 4],27-Sep-2025 06:00 PM,Local Self Government Department||Thrissur||Grama Panchayath Section Office TRCHR||Office of the AE Kuzhoor Grama Panchayath,08-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SsNZAI0j5%2B%2Fm%2F0oadXU2Pvw%3D%3D
4496,2025_DP_802520_7,[MATERIAL SUPPLY FOR MGNREGS WORKS IN WARD 6],27-Sep-2025 10:00 AM,Directorate of Panchayat||Deputy Director of Panchayat Malappuram||Vazhakkadu Grama Panchayat,10-Oct-2025 10:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=StssBU%2FziQdd%2B6BePmL1q6Q%3D%3D
4497,2025_LSGD_801201_12,"[Annual Plan-Proj no 139/25-26, Muthiraparambil Kudabhagom Padi Road Maintenance Second Reach - ward 15-KADAPRA GP]",26-Sep-2025 10:00 AM,Local Self Government Department||Pathanamthitta||Grama Panchayath Section Office PTHTA||Office of the AE Kadapra Grama Panchayath,06-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SgC3GcavV8lm%2Fd3QnV4aNXg%3D%3D
4498,2025_LSGD_791891_3,[Annual Plan-VELOM GP MEETHALE VEETTILMUKKU KOMMODI ROAD MAINTENANCE IN WARD 14-PROJ NO91/2025-26-General Civil Work],20-Sep-2025 05:00 PM,Local Self Government Department||Kozhikode||Grama Pnchayath Section Offices Kozhikkode||Office of the AE Velam Grama Panchayath,29-Sep-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S9UnxO2Cm66aH%2Fn4VdPiaSQ%3D%3D
4499,2025_LSGD_801352_5,[Muthuthala Gp 2025-26 Cherussery Edavazhi concrete 76/25],25-Sep-2025 11:00 AM,Local Self Government Department||Palakkad||Grama Panchayath Section Office PKD||Office of the AE Muthuthala Grama Panchayath,06-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Snc90Fi17div8H%2FIugWcBOA%3D%3D
4500,2025_KHRWS_787147_18,[Reagent Rental Basis],18-Aug-2025 09:00 AM,Kerala Health Research and Welfare Society,06-Oct-2025 02:00 PM,https://etenders.kerala.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SCMERcJSV60ZDH29vfyPRtw%3D%3D
4501,2025_LSGD_802124_4,[PRO.NO.292/26 - ANGANWADI NO.99 WARD 8-CONSTRUCTION- MELOOR GP],27-Sep-2025 05:00 PM,Local Self Government Department||Thrissur||Grama Panchayath Section Office TRCHR||Office of the AE Meloor Grama Panchayath,08-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SdHFVDmKB8Y9wTlD80%2FQ3UA%3D%3D
4502,2025_LSGD_801639_2,[A n n u a l P l a n  2 0 2 5  2 6 R A I N W A T E R HARVESTING AND WELL RECHARGING I N P A N C H A Y A T H I N S T I T U T I O N S VENKITANGU GP 29 26],25-Sep-2025 02:00 PM,Local Self Government Department||Thrissur||Grama Panchayath Section Office TRCHR||Office of the AE Venkidangu Grama Panchayath,06-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=ScKt3M9uYmo7Q24qTVqJPNw%3D%3D
4503,2025_LSGD_802911_9,[Annual Plan-S0513/26 Renovation of T V Muhamed Haji Road in Ward 03-Road retarring at Tirur Municipality],27-Sep-2025 06:00 PM,Local Self Government Department||Malappuram||Municipal Engineers office Malappuram||Municipal Engineer Tirur  Municipality,08-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SLv5uWS3pctMjMcScitLoRg%3D%3D
4504,2025_PWD_801347_1,[MLA-SDF-Construction of Dining Room for Saraswathi Vilasam LP School -MLA SDF - Construction of Dining Room for Saraswathi Vilasam LP School Thripunithura -General Civil Work],23-Sep-2025 06:00 PM,PWD||Chief Engineer (Buildings)||SE Bldgs (C)||EE Bldgs (EKM)||AEE Bldgs SD Ernakulam,30-Sep-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SZR11KHlsc9WexD8m1NYWsQ%3D%3D
4505,2025_LSGD_801004_1,"[Annual Plan-PROJECT NO 608/26- KOZHIMANNIL FOOTPATHCOMPLETION, PARAPPAL LANE, CHATHANKAVIL ROAD COMPLETION,NAMBOL LANE, ILLATH THAZHAM LANE AND ADJACENT ROAD,FOOTPATH AND DRAINAGES IN WARD-5, SECTOR-1-General Civil Work]",23-Sep-2025 06:00 PM,Local Self Government Department||Kozhikode||Corporation Engineers Office Kozhikkode||Corporation Engineer Kozhikkode Corporation,02-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Smvyv45w61FsYSYpRVArceQ%3D%3D
4506,2025_LSGD_800275_1,[Annual Plan-ANNUAL PLAN 2025-26 PR 26 VARIOUS ROAD WORKS IN WARD 19 IN  KODUVALLY MUNICIPALITY],22-Sep-2025 06:00 PM,Local Self Government Department||Kozhikode||Municipal Engineers Office Kozhikkode||Municipal Engineer Koduvally  Municipality,29-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S9Wd%2BHuD4qYbi1o6Zj1yzYQ%3D%3D
4507,2025_SILK_803419_1,"[Construction of bus waiting shed (4Mx1.5M) at Opposite Bharath Petroleum pump, Chamampatal, Manimala division in Vazhoor block panchayath, Kottayam district under Annual Project 2025-26]",27-Sep-2025 05:30 PM,Steel Industrials Kerala Ltd,04-Oct-2025 05:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S8JKuim8xVupGGuBytcRRGw%3D%3D
4508,2025_LSGD_802535_5,[Annual Plan-23/25-26-CONSTRUCTION OF ELAYIDATH THAIKANDI ROAD WARD 15-General Civil Work-at kakkodi GP],26-Sep-2025 06:00 PM,Local Self Government Department||Kozhikode||Grama Pnchayath Section Offices Kozhikkode||Office of the AE Kakkody Grama Panchayath,06-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sx5Ah74CirzXxcCvjTUxcXw%3D%3D
4509,2025_PWD_792423_3,[GENERAL-Rehabilitation of Lift Irrigation - Poovappuzha LI Scheme in Eraviperoor Panchayat Aranmula Constittuency- General Electrical Work],29-Sep-2025 12:00 PM,PWD||Chief Engineer (Buildings)||SE (Electrical)||EE Elect (TVM)||Electrical Subdivision Pathanamthitta,08-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SykplIPX4Sg0R%2FjxarM9c5g%3D%3D
4510,2025_DP_802520_14,[MATERIAL SUPPLY FOR MGNREGS WORKS IN WARD 13],27-Sep-2025 10:00 AM,Directorate of Panchayat||Deputy Director of Panchayat Malappuram||Vazhakkadu Grama Panchayat,10-Oct-2025 10:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SGfh0J320XNOWdcc7rBLZWQ%3D%3D
4511,2025_LSGD_802424_4,[Annual Plan-KTVLY GP 2025-26-THAMARAPPADI KADAKKARA ROAD MAINTENANCE BALANCE WORK WARD 19-PROJECT NO. 328/26],26-Sep-2025 04:00 PM,Local Self Government Department||Ernakulam||Grama Panchayath Section Office Ernakulam||Office of the AE Kottuvalli Grama Panchayath,07-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SDGbI%2ByKHYnWgKqlWadTCcg%3D%3D
4512,2025_FD_781574_3,[Idukki Package-2023-24],18-Sep-2025 06:00 PM,Forest Department||Divisional Forest Office Munnar,03-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sx%2FQpYDh5PfrWRkYp3egMXA%3D%3D
4513,2025_LSGD_801099_26,[ Annual Plan-2025-26-THENMALA GP -MAINTENANCE OF OTTAKKAL  SAMSKARIKA KENDRAM-313/26],24-Sep-2025 05:00 PM,Local Self Government Department||Kollam||Grama Panchayath Section Office KLM||Office of the AE Thenmala Grama Panchayath,01-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SpIxoWZKcfqQm5qvjR5RJZg%3D%3D
4514,2025_LSGD_778329_2,[RETENDER - LAC-ADS-Cultural fine arts road-Sri. K.N.Unnikrishnan MLA-Construction of Cultural fine arts road in ward 2 of Mulavukad GP-General Civil Work],23-Sep-2025 03:00 PM,Local Self Government Department||Ernakulam||District Panchayath Division Office EKM||Office of the Executive Engineer EKM,30-Sep-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SwAqPijKyKKlSUkmm25bfLw%3D%3D
4515,2025_LSGD_794438_2,[AKD 273/26 Keeramkuzhythazham road retarring Ward NO 13],23-Sep-2025 06:00 PM,Local Self Government Department||Ernakulam||Grama Panchayath Section Office Ernakulam||Office of the AE Aikkaranad Grama Panchayath,30-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SlbY5BB7SALK8coyd%2BvCkbQ%3D%3D
4516,2025_PWD_800763_1,[GENERAL-Police station Balussery - Kozhikode Dog squad K9 squad - Rewiring of Electrical installation General Electrical Work],23-Sep-2025 02:00 PM,PWD||Chief Engineer (Buildings)||SE (Electrical)||EE Elect (KKD)||Electrical Sub Division Kozhikkode,30-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SHr8lb5UOzsH8352IPeK3vw%3D%3D
4517,2025_LSGD_801126_2,[Maintenance of Cheroor Jn Motorkunnu road(106/2025-26)],23-Sep-2025 06:00 PM,Local Self Government Department||Kollam||Grama Panchayath Section Office KLM||Office of the AE Velinalloor Grama Panchayath,03-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sac1JqqWXSOkUmzUD4cabZA%3D%3D
4518,2025_LSGD_803799_2,[Annual Plan-PulikkalGP-2025-2026. Renovation ofThalekkara Kalaradi Valia parambu Road in ward 10-P no. 101/26-General Civil Work],29-Sep-2025 01:00 PM,Local Self Government Department||Malappuram||Grama Panchayath Section Office Malappuram||Office of the AE Pulikkal Grama Panchayath,06-Oct-2025 01:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SzRxSHx5yxKMQoCXAoY17rQ%3D%3D
4519,2025_CRD_801862_18,[ETENDER - NCFRW-2025-Thrissur-  Ollukkara Block Panchayath - Pattilumkuzhi Road - Pananchery GP],26-Sep-2025 10:00 AM,Rural Development Department||Commissionerate for Rural Development||Asst Development Commissioner (General) Thrissur||Ollukkara Block Panchayath,08-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SMaMjm%2F5v%2FSOi06teaUnlPQ%3D%3D
4520,2025_LSGD_800456_1,[Annual Plan-350/25-26 MANGALAPURAM GP THALAKONAM ABDUL KHADAR ROAD RENOVATION IN WARD 10 -THALAKONAM ABDUL KHADAR ROAD RENOVATION IN WARD 10],22-Sep-2025 09:00 AM,Local Self Government Department||Thiruvananthapuram||Grama Panchayath Section office TVM||Office of the AE Mangalapuram Grama Panchayath,03-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S8Zr4Ad11tj0pGf4xo0Rjsg%3D%3D
4521,2025_DME_802217_1,[Collecting Parking fee],25-Sep-2025 06:00 PM,Directorate of Medical Education||Govt. Medical College Kozhikode||Institute of Maternal and Child Health,14-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S1tuCeRqyG%2FysJ0TBN0pSBA%3D%3D
4522,2025_LSGD_802394_1,[T/02/2025-26/128/AE/LSGD/CHVA],27-Sep-2025 10:00 AM,Local Self Government Department||Palakkad||Grama Panchayath Section Office PKD||Office of the AE Chalavara Grama Panchayath,08-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SoNT0AFpu%2FAlMEiPqznwmdA%3D%3D
4523,2025_LSGD_801145_22,[250/26 ROSAPOOKANDAM BYPASS DRAINAGE RENOVATION WARDB 9],24-Sep-2025 01:00 PM,Local Self Government Department||Idukki||Grama Panchayath Section Office IDK||Office of the AE Kumily Grama Panchayath,04-Oct-2025 01:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SdThiV71R6%2F4n9F0k508hhg%3D%3D
4524,2025_LSGD_751568_10,[A n n u a l P l a n - A S G P P L A N 2 0 2 4 - 2 5 CONSTRUCTION BOUNDARY WALL AND O T H E R I N F R A S T R U C T U R E DEVELOPMENT OF ANGANWAADIES - ANGANVADI COMPOUND WALL AND INFRASTRUCTURE DEVELOPMENT- General Civil Work],24-Sep-2025 10:00 AM,Local Self Government Department||Alappuzha||Grama Panchayath Section Office ALP||O/O the AE Ambalappuzha South Grama Panchayath,02-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Scb6Q9NGztc3hjYErwSTc9Q%3D%3D
4525,2025_LSGD_803059_10,[Re etender PATTIAM GP  BRAHMAVU MUKKU TRIPANGOTTA SHIVA KSHETRAM ROAD IMPROVEMENTS],27-Sep-2025 05:30 PM,Local Self Government Department||Kannur||Grama Panchayath Section Office Kannur||Office of the AE Patyam Grama Panchayath,07-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=ShV8wC9sBgZjbu88P2dApiQ%3D%3D
4526,2025_LSGD_800718_8,[P. No. 287/2025-26 - Perunthiruthi SC Colony Thookupalam Road Third Phase Ward 14 - Mangalam GP - under Annual Plan 2025-26],23-Sep-2025 09:00 AM,Local Self Government Department||Malappuram||Grama Panchayath Section Office Malappuram||Office of the AE Mangalam Grama Panchayath,30-Sep-2025 09:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SaecIdBqXw7xbkDCbMnaX3A%3D%3D
4527,2025_LSGD_777382_128,[Annual Plan-Thalassery Municipality - Project No. 186/2025-26-Dinesh Bhavan Christ College Road Renovation in Ward 17 of Thalassery Municipality],27-Sep-2025 02:00 PM,Local Self Government Department||Kannur||Municipal Engineers office Kannur||Minicipal Engineer Thalassery Municipality,03-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S2%2BMsTCrWBnnrGAMXdqikQw%3D%3D
4528,2025_DP_800870_1,[MINIMAST LIGHT INSTALATION],23-Sep-2025 06:00 PM,Directorate of Panchayat||Deputy Director of Panchayats Kottayam||Kanjirappally Grama Panchayat,06-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2BGyu190dPJ2cG0jhMs9rDQ%3D%3D
4529,2025_PWD_800338_1,[GENERALD eposit SI MET Nursing College Hostel Maintenance Civil Work General Civil Work],20-Sep-2025 06:00 PM,PWD||Chief Engineer (Buildings)||SE Bldgs (C)||EE Bldgs (EKM),30-Sep-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SR97meqo1p%2FKyUENX%2BpDAqg%3D%3D
4530,2025_CUSAT_801961_1,[Supply and installation of 2TR RCU including lowside work],26-Sep-2025 10:00 AM,Cochin University of Science and Technology,23-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S611ECGOX%2BDr%2BPoRG%2F4TZSQ%3D%3D
4531,2025_FD_800745_1,[RENOVATION OF CHIKKENJI APC UNDER VANDIKKADAVU FS IN KURICHIAT RANGE],22-Sep-2025 04:00 PM,Forest Department||Wildlife Division Wayanad,30-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SPB0zQU2F2R%2FdUYxnv1yOyg%3D%3D
4532,2025_DP_797413_1,"[LAC-ADS- 2025-26 Concreting of Chittadimedu road,Dhivakaran medu raod,Higher secondry padi kiliyambrapadi road,mattukatta Govt LPS vallikattilpadi Road in Ayyappankovil GP -LAC-ADS 2025-26]",15-Sep-2025 04:00 PM,Directorate of Panchayat||Deputy Director of Panchayaths Idukki||Ayyappancoil Grama Panchayat,06-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SiKSelT%2Flk%2BF%2BBtK9ek%2FX5w%3D%3D
4533,2025_LSGD_792222_2,[AKD 39/26 Arampillithazham road retarring Ward 6 ],23-Sep-2025 06:00 PM,Local Self Government Department||Ernakulam||Grama Panchayath Section Office Ernakulam||Office of the AE Aikkaranad Grama Panchayath,30-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SvNJom3kEWbOduZDY9MxVew%3D%3D
4534,2025_LSGD_802655_104,"[LAC ADS SL20- Construction of building in connection with setting up of a new unit for Diary Industry Cooperative Society No. Q88) operating in Kundara GP, Ward-9]",29-Sep-2025 09:00 AM,Local Self Government Department||Kollam||District Panchayath Division Office Kollam||Office of the Exec Engg Kollam District Panchayath,10-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SGAizmOnSeEY1pN%2B%2FFGfRYQ%3D%3D
4535,2025_Irrig_800865_1,"[Supply of 1 No 10 hp pump set and accessories  for Maruthathur Kannankuzhi Ela LI Scheme in Neyyattinkara Muncipality, Thiruvananthapuram  District-Under Minor Irrigation Division Thiruvananthapuram]",22-Sep-2025 06:00 PM,"Irrigation Department||CE (MECH)||SE, PWD, TVM",22-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SW4Y576pjNbE6Fn9ZWnXtHQ%3D%3D
4536,2025_LSGD_801051_4,[Maintenance of Kollodu panayara road (100/2025-26)],23-Sep-2025 06:00 PM,Local Self Government Department||Kollam||Grama Panchayath Section Office KLM||Office of the AE Velinalloor Grama Panchayath,03-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sbzqg1wNUNZ4lX9c%2FJlMw3w%3D%3D
4537,2025_LSGD_777026_2,"[25-26 Kadukkam kuzhi Peedika  valappil Road concrete 108/26-Ward 4,  in  Naduvannur GP]",23-Sep-2025 11:00 AM,Local Self Government Department||Kozhikode||Grama Pnchayath Section Offices Kozhikkode||Office of the AE Naduvannoor Grama Panchayath,30-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SNBGF%2Fg5qxXV8fHkw14ZLsQ%3D%3D
4538,2025_LSGD_777641_3,[QUOTATION Annual Plan-EDATHALA GP.PROJECT NO 527/24-25-Sachethana Vayanasala Road Renovation in Ward -13],24-Sep-2025 09:00 AM,Local Self Government Department||Ernakulam||Grama Panchayath Section Office Ernakulam||Office of the AE Edathala Grama Panchayath,01-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SXLoj9UE2TN9o3sxF2z0zsw%3D%3D
