Serial Number,Tender ID,Page Number,Title,E-Published Date,Organisation,Closing Date,Link
263,2025_MES_729914_1,26,"[CA NO GE(U)/CHM-45/2025-26 PROVN OF CABINETS, SLABS, TILES AT DENTAL LAB, CHAIN LINK FENCING AT BACK SIDE OF CMDC (WC) AND EXTERNAL ELECTRIC SUPPLY TO CHAKRA SHOOTING RANGE AT CHANDIMANDIR]",12-Sep-2025 06:00 PM,E-IN-C BRANCH - MILITARY ENGINEER SERVICES||CE WC AND CE CHANDIGARH ZONE - MES||CWE CHANDIMANDIR - MES||GE (U) CHANDIMANDIR - MES,04-Oct-2025 06:00 PM,https://defproc.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sdw9zwlpZgehCznbRrV80vg%3D%3D
264,2025_MES_730583_1,26,[REPAIR/MAINTENANCE OF RAW WATER RCC/MS/DI PIPELINE OF 600MM DIA AND ALLIED WORKS FROM MEGHADRIGEDDA DAM TO  NAVAL DOCKYARD VISAKHAPATNAM UNDER GE(I) DM VISAKHAPATNAM],12-Sep-2025 06:00 PM,E-IN-C BRANCH - MILITARY ENGINEER SERVICES||CE EC AND CE (NAVY) VIZAG - MES||GE (I) (DM) VISAKHAPATNAM - MES||GE I DM VIZAG - MES,03-Oct-2025 06:00 PM,https://defproc.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SapZbSEm4swmV9%2BiCfIM2Bw%3D%3D
265,2025_MES_730596_1,26,"[REPAIR/REPLACEMENT/IMPROVEMENT OF UNSV PIPELINES/SUPPORTS, FRESH WATER COPE POINTS, BUTTERFLY VALVES AND ATTENDING COMPLAINTS/BREAKDOWNS AND OTHER ALLIED WORKS AT NEW DOCK AND OLD YARD AT NAVAL DOCKYARD VISAKHAPATNAM  UNDER GE (I) (DM) VISAKHAPATNAM]",12-Sep-2025 06:00 PM,E-IN-C BRANCH - MILITARY ENGINEER SERVICES||CE EC AND CE (NAVY) VIZAG - MES||GE (I) (DM) VISAKHAPATNAM - MES||GE I DM VIZAG - MES,10-Oct-2025 06:00 PM,https://defproc.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SYNTcJYX1g8a%2B8MG06S6T3g%3D%3D
266,2025_MES_730611_1,26,"[REPAIR, REPLACEMENT OF UNSV HIGH MAST LIGHTS, STREET LIGHTS, CABLES, TIMERS, PANELS AND ASSOCIATED WORKS AT  NAVAL DOCKYARD, VISAKHAPATNAM UNDER GE (I) DM VISAKHAPATNAM]",12-Sep-2025 06:00 PM,E-IN-C BRANCH - MILITARY ENGINEER SERVICES||CE EC AND CE (NAVY) VIZAG - MES||GE (I) (DM) VISAKHAPATNAM - MES||GE I DM VIZAG - MES,03-Oct-2025 06:00 PM,https://defproc.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SzHNq5ttgebyL2dGq18bxcg%3D%3D
267,2025_MES_730617_1,26,"[REPAIR, MAINTENANCE OF UNSV PERIMETER LIGHTS, TOWER LIGHTS LT PANELS TIMERS AND ALLIED WORKS  AT NAVAL DOCKYARD VISAKHAPATNAM UNDER GE (I) DM VISAKHAPATNAM. ]",12-Sep-2025 06:00 PM,E-IN-C BRANCH - MILITARY ENGINEER SERVICES||CE EC AND CE (NAVY) VIZAG - MES||GE (I) (DM) VISAKHAPATNAM - MES||GE I DM VIZAG - MES,03-Oct-2025 06:00 PM,https://defproc.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SloRRiDSiHZZwvXO%2BJWZ4kw%3D%3D
268,2025_MES_730664_1,26,[ADDN/ALTN TO CERTAIN SMQ AT AF STN CHANDIGARH UNDER GE (AF) CHANDIGARH.],12-Sep-2025 06:00 PM,E-IN-C BRANCH - MILITARY ENGINEER SERVICES||CE WC and CE(AF) WAC PALAM-MES||CWE (AF) Chandigarh-MES||GE (AF) Chandigarh-MES,06-Oct-2025 06:00 PM,https://defproc.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sp%2FNuuuTr22FqKmz7LQKQ8w%3D%3D
269,2025_MES_720438_2,26,"[REPAIR TO PLASTERING, FLOORING, JOINERY, PLUMBING, SANITARY FITTING AND OTHER MISC WORKS IN ZONE-II UNDER AGE B/R-III OF GE (SOUTH) MEERUT CANTT ]",12-Sep-2025 06:00 PM,E-IN-C BRANCH - MILITARY ENGINEER SERVICES||CE CC AND CE BAREILLY ZONE - MES||CWE No 2 MEERUT - MES||GE (SOUTH) MEERUT - MES,03-Oct-2025 06:00 PM,https://defproc.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SE2Qc816r%2Fj16fGmG6Dgv%2Fw%3D%3D
270,2025_MES_730549_1,26,"[REPAIR / REPLACEMENT OF DISINFECTION DOSING SYSTEM ALONGWITH AGITATOR DOSING TANK, CHEMICALS FEEDING PIPE LINE AND CONNECTED ACCESSORIES OF PH NO 2,4,6,10 AT MIL STN AGARTALA]",12-Sep-2025 06:00 PM,E-IN-C BRANCH - MILITARY ENGINEER SERVICES||CE EC AND CE SHILLONG ZONE - MES||CWE HQ 137 WE - MES||AGE (I) AGARTALA -MES,03-Oct-2025 05:00 PM,https://defproc.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SE4k2yoQwxqA9eDnHYnyvIA%3D%3D
271,2025_MES_730657_1,27,[PROVN OF 16 X SECURITY LIGHTS ALONGWITH POLE AND CABLE AT STN GURUDWARA HIGH MAST LIGH IN WTP  MAIN PUMP HOUSE AND 35 X GEYSERS  35 X EXHAUST FAN FOR MD ACCN OF 261 CEDU AND REWIRING AT VARIOUS LOCATIONS OF 313 COY ASC SUP UNDER GE NARANGI],12-Sep-2025 06:00 PM,E-IN-C BRANCH - MILITARY ENGINEER SERVICES||CE EC AND CE SHILLONG ZONE - MES||CWE Shillong - MES||GE NARANGI - MES,02-Oct-2025 06:00 PM,https://defproc.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=ScIQCEIyMbydXJGzsg17tSg%3D%3D
272,2025_MES_730549_1,27,"[REPAIR / REPLACEMENT OF DISINFECTION DOSING SYSTEM ALONGWITH AGITATOR DOSING TANK, CHEMICALS FEEDING PIPE LINE AND CONNECTED ACCESSORIES OF PH NO 2,4,6,10 AT MIL STN AGARTALA]",12-Sep-2025 06:00 PM,E-IN-C BRANCH - MILITARY ENGINEER SERVICES||CE EC AND CE SHILLONG ZONE - MES||CWE HQ 137 WE - MES||AGE (I) AGARTALA -MES,03-Oct-2025 05:00 PM,https://defproc.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SE4k2yoQwxqA9eDnHYnyvIA%3D%3D
