Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
57,2025_PWD_17451_4,[Dismantling and Construction of sluice valve chambers at various places in leh Town.],27-Sep-2025 06:00 PM,Public Works Department||Chief Engineer  PHE/I and FC - Ladakh||PWD Department - Leh||PHE - Leh,30-Sep-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SlY2QhoXb70jdihmJdjSPFA%3D%3D
58,2025_PWD_17370_1,"[Construction of Multipurpose hall at High School Satoo by way of one unit toilet , septic tank and soak pit]",30-Aug-2025 06:00 PM,Public Works Department||Chief Engineer PW(R and B) - Ladakh||PWD Department - Leh||R and B Leh,01-Oct-2025 04:00 PM,https://tenders.ladakh.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SQZ0zHM5DlQFR9XthywIC5g%3D%3D
59,2025_FEE_17549_3,[Providing and fixing of chain-link fencing at Kargyam Barma and Phobrang area of Durbuk Forest Range for the year 2025-26 under the scheme CAMPA 52d],18-Sep-2025 03:30 PM,Forest Ecology and Environment||Chief Conservator Forest - Ladakh||Forest Department - Leh,01-Oct-2025 04:00 PM,https://tenders.ladakh.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SAHLyFKMDzaewb21Vxvm8Tw%3D%3D
60,2025_FEE_17549_2,"[Providing and fixing of chain link fencing at Takshang Nallah, Korzok for the year 2025-26 under the scheme CAMPA 52d]",18-Sep-2025 03:30 PM,Forest Ecology and Environment||Chief Conservator Forest - Ladakh||Forest Department - Leh,01-Oct-2025 04:00 PM,https://tenders.ladakh.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SzT2dwsBneQEWDIGII0Ou%2BA%3D%3D
61,2025_PWD_17603_1,[Restoration of damaged pipe line due to construction of link road by R and B Department from Biltrithang to Daltum and Tsafering to Lobar Choskore of WSS Choskore (under Deposit Contribution R and B Division Kargil).],25-Sep-2025 02:35 PM,Public Works Department||Chief Engineer  PHE/I and FC - Ladakh||PWD Department - Kargil||PHE - Kargil,01-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2FRbV4tFiAVUT96Daa%2BDdSQ%3D%3D
62,2025_RDD_17596_2,[Construction of toilet at yakza umba village],24-Sep-2025 06:00 PM,Rural Development and Panchayati Raj||Directorate of RDD||Rural Engineering Wing Kargil,30-Sep-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SzhZ7tsJ1fuIe5UBkWdYbRA%3D%3D
63,2025_PWD_17607_1,[Flood Protection work by way of Cement Concrete at Skara near Boto Angchuk House Skara Leh Nallah (Under Capex)],26-Sep-2025 06:00 PM,Public Works Department||Chief Engineer  PHE/I and FC - Ladakh||PWD Department - Leh||I and FC - Leh,06-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S086z6z9rHBQBqumKtBCtHA%3D%3D
64,2025_RDD_17548_4,[Chainlink Fencing At Domkhar ],18-Sep-2025 05:00 PM,Rural Development and Panchayati Raj||Directorate of RDD||Rural Development Department - Leh,03-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=So67%2BObB2E6vm3ZMeBDN5Zg%3D%3D
65,2025_PWD_17598_1,[Development of Forest park at Nyoma],25-Sep-2025 12:00 PM,Public Works Department||Chief Engineer PW(R and B) - Ladakh||PWD Department - Leh||SSD Nyoma,04-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S1wTa06SDGneyODZ6tPwVvg%3D%3D
66,2025_PWD_17055_5,"[Improvement/Upgradation of link road to Chamshen village, by way of providing and laying of GSB, WMM and 25mm thick premix Carpet.]",26-Sep-2025 06:00 PM,Public Works Department||Chief Engineer PW(R and B) - Ladakh||PWD Department - Leh||SSD Nubra,30-Sep-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SbP4sf%2B6FyUqXiHCTHDxNUg%3D%3D
