Serial Number,Tender ID,Page Number,Title,E-Published Date,Organisation,Closing Date,Link
540,2025_UPPRD_1070401_7,53,[Gram sabha bhadeed me Shravan singh ke ghar se rajbhar basti hote hue dhobi basti ke aor nala nirmad kary ],03-Sep-2025 04:00 PM,Panchayati Raj Department||Zila Panchayat Mau,22-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SqZasHDv4P4BLq8qU7d9TdA%3D%3D
541,2025_UPPRD_1070401_13,54,[Gram sabha kusha me nali nirmad kary ],03-Sep-2025 04:00 PM,Panchayati Raj Department||Zila Panchayat Mau,22-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SKvW9uVAhnKIgOES%2Bl9gl5A%3D%3D
542,2025_UPPRD_1070401_14,54,[Gram sabha masina jaldhar shivmurat ke ghar se raghupat ke ghar ke aor nala nirmad kary ],03-Sep-2025 04:00 PM,Panchayati Raj Department||Zila Panchayat Mau,22-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SRAwf6DCJbup7NFd%2Bxt8kOw%3D%3D
543,2025_UPPRD_1070401_15,54,[Pijda allipur ke satyendra kumar singh ke ghar se pokhri ke aor nali nirmad kary ],03-Sep-2025 04:00 PM,Panchayati Raj Department||Zila Panchayat Mau,22-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SIpLYm84niFNQYPlDRz50tA%3D%3D
544,2025_UPPRD_1070401_4,54,[Gram sabha dubari me gudari gadhi bahadur dhobi ke ghar se lekar guddu maurya ke gadhi ke aor dhakkandar nali nirmad kary ],03-Sep-2025 04:00 PM,Panchayati Raj Department||Zila Panchayat Mau,22-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sgx7hld64MfRfmLW%2B%2FcrfRg%3D%3D
545,2025_UPCDS_1071079_1,54,[Construction of Central Covered Courtyard at JNV Dist Faridkot Punjab  Ferozepur Punjab],03-Sep-2025 03:00 PM,Construction and Design Services  UP Jal Nigam||C.G.M. (I)  Lucknow||G.M. (03) Lucknow||Unit-10 Allahabad,26-Sep-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SRP37xvgCNi46Lze9c9i6OQ%3D%3D
546,2025_UPCDS_1071083_1,54,[Construction of Central Covered Courtyard at JNV Dist  Hoshiarpur Punjab And Pathankot Punjab],03-Sep-2025 03:00 PM,Construction and Design Services  UP Jal Nigam||C.G.M. (I)  Lucknow||G.M. (03) Lucknow||Unit-10 Allahabad,26-Sep-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SCyJCnExSdB6N5fNpBlBAig%3D%3D
547,2025_UPTCL_1070827_1,54,"[SUPPLY OF 110 VOLT, 30 AMP. BATTERY CHARGERS AND 110 VOLT DCDB FOR VARIOUS SUB-STATION UNDER ELECTRICITY TRANSMISSION CIRCLE BANDA.]",03-Sep-2025 02:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC, Banda",03-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S%2Be6I6y86qX06dECvP%2FP5Dw%3D%3D
548,2025_UPCDS_1071060_1,54,[Construction of Central Covered Courtyard at JNV Distt Chandigarh UT],03-Sep-2025 02:00 PM,Construction and Design Services  UP Jal Nigam||C.G.M. (I)  Lucknow||G.M. (03) Lucknow||Unit-10 Allahabad,26-Sep-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SIFivucYKUTxdQoeZLbujUQ%3D%3D
549,2025_MVVNL_1071068_1,54,[53/EDC(H)/2025-26],03-Sep-2025 02:00 PM,Madhyanchal Vidyut Vitran Nigam Ltd||C E - LUCKNOW ZONE||S E - Hardoi,19-Sep-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SWzv%2BCqbgqsPiI7tD3t3NTg%3D%3D
550,2025_UPCDS_1071039_1,54,[Construction of Central Covered Courtyard at JNV Distt Barnala Punjab  And Moga Punjab],03-Sep-2025 02:00 PM,Construction and Design Services  UP Jal Nigam||C.G.M. (I)  Lucknow||G.M. (03) Lucknow||Unit-10 Allahabad,26-Sep-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S5XK6IKJYLyrbC9PPkncP2w%3D%3D
551,2025_UPCDS_1071060_1,55,[Construction of Central Covered Courtyard at JNV Distt Chandigarh UT],03-Sep-2025 02:00 PM,Construction and Design Services  UP Jal Nigam||C.G.M. (I)  Lucknow||G.M. (03) Lucknow||Unit-10 Allahabad,26-Sep-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SIFivucYKUTxdQoeZLbujUQ%3D%3D
552,2025_UPCDS_1071019_1,55,[Construction of Central Covered Courtyard at JNV Distt  Amritsar I Punjab Amritsar II Punjab],03-Sep-2025 02:00 PM,Construction and Design Services  UP Jal Nigam||C.G.M. (I)  Lucknow||G.M. (03) Lucknow||Unit-10 Allahabad,26-Sep-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SGYfs1%2FToktWi3qStHBLF5w%3D%3D
553,2025_UPCDS_1071009_1,55,[Construction of Central Covered Courtyard at JNV  Distt Mohali Punjab],03-Sep-2025 01:00 PM,Construction and Design Services  UP Jal Nigam||C.G.M. (I)  Lucknow||G.M. (03) Lucknow||Unit-10 Allahabad,26-Sep-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SQFPmNyQSyM%2BxyjFRHiIy9g%3D%3D
554,2025_MVVNL_1070936_1,55,[16/EUCC-V/LESA/2025-26],03-Sep-2025 11:05 AM,Madhyanchal Vidyut Vitran Nigam Ltd||C E - LESA||S E (D) - 5,20-Sep-2025 01:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S%2BBq83ejxPe7p%2B7I7tGZxlA%3D%3D
555,2025_DVVNL_1070289_1,55,[T-48],03-Sep-2025 09:00 AM,Dakshinanchal Vidyut Vitran Nigam Ltd.,19-Sep-2025 01:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SEjtsYwIId5umhRxFj%2F3eTA%3D%3D
556,2025_MVVNL_1070963_1,55,[23/EDC(Lucknow rural)/2025-26],03-Sep-2025 09:00 AM,Madhyanchal Vidyut Vitran Nigam Ltd||C E - LESA||S E (D) - 4,22-Sep-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SwvUZduvArsqnCVcjTjmg8A%3D%3D
