Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
70,2025_CHD_88571_1,[Repair replacement of Split Type Air Conditioners at various Non Residential Buildings Camp office under water supply Sub Division No. 2 and 6 Chandigarh Ch to 2215 NP NRB],24-Sep-2025 06:00 PM,Chandigarh Administration||Engineering||Public Health Circle||PH Div - III,01-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sh3BghSAXO8guwg1ktQ%2BWcg%3D%3D
71,2025_CHB_88481_1,"[Raising of water meter chambers for 1728 Small Flats at Dhanas, Chandigarh]",19-Sep-2025 12:00 PM,"Chandigarh Housing Board||Engineering-CHB||Executive Engineer, Division-VII",30-Sep-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SzKlNz4k98NuiU1uTtSl7Sg%3D%3D
72,2025_CHD_88636_1,"[ANNUAL REPAIR FOR RESIDENTIAL BUILDINGS OF GOVT. ITI FOR WOMEN, SECTOR 11, CHANDIGARH FOR THE FINANCIAL YEAR 2025-26. ]",26-Sep-2025 12:00 PM,Chandigarh Administration||Engineering||Construction Circle - I||CP - I,03-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S2p58QPrb0q1vYNdVoAgYaA%3D%3D
73,2025_CHD_88587_1,"[CONSTRUCTION OF TOILET BLOCK MODEL BEAT BOX TRAFFIC POLICE, CHANDIGARH (06NOS.)]",25-Sep-2025 10:30 AM,Chandigarh Administration||Engineering||Construction Circle - II||CP - VI,03-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SW5m%2FNaEl5RgB6%2Bm3OmUIUg%3D%3D
74,2025_CHD_85357_2,[Recarpeting of Parking of Office of MC Public Health Division No1 and 2 and Project Public Health Division No 7 Sector 11 UT Chandigarh],29-Jul-2025 02:00 PM,Chandigarh Administration||Engineering||Construction Circle - II||CP - II,30-Sep-2025 11:30 AM,https://etenders.chd.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S6esTStO8pCHZTxU9vr%2FVyA%3D%3D
75,2025_MCC_87237_3,[Operation and Mtc. of Multi Media Laser Show on water screen along with Ultra Fast Action Musical Dancing Fountain at Plaza Sec.17 Chd under the charge of SDE MCPH 11 Chd],25-Sep-2025 09:00 AM,Municipal Corporation||Engineering-MCC||Public Health Division - III,01-Oct-2025 01:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SOHgg4A8w5r3p%2B33CxjzxfA%3D%3D
76,2025_PU_88522_1,"[Hiring Specialized Consultancy agency for Implementation of Accessibilty Standards for Persons with Disabilities in Panjab University,Chandigarh.]",19-Sep-2025 04:00 PM,Panjab University||Construction/Maintenance,14-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SthzMtQB99MH9yHboUAB2xQ%3D%3D
77,2025_CHD_88573_1,[Replacement of water storage tank and other allied works in Haryana Raj Bhawan Sector 6 Chandigarh Ch to 4217 C.O. (P) Construction Infrastructure Development ],24-Sep-2025 06:00 PM,Chandigarh Administration||Engineering||Public Health Circle||PH Div - III,01-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=ScL4hMKCMO%2B6UX8TRLArrJw%3D%3D
78,2025_PU_88351_1,[Roof Treatment of Arts Block-I and English Auditorium of Evening Studies Department in P.U Campus Sector -14 Chandigarh.],11-Sep-2025 05:00 PM,Panjab University||Construction/Maintenance,14-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SCU6v4h4Amruwo%2FDPSe0UBA%3D%3D
79,2025_CHD_86539_5,[Restoration of the Road cut at Maulijagran Chandigarh],08-Sep-2025 02:00 PM,Chandigarh Administration||Engineering||Construction Circle - II||CP - II,30-Sep-2025 11:30 AM,https://etenders.chd.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SmcIgozBKmG2muyqd7bnf4A%3D%3D
80,2025_CHD_88640_1,"[Day to Day Mtc of PHS for Non Residential Building i.e.  Schools, Dispansary, Dadu Majra and Dhanas Colony and other under SDE W/s Sub Division No. 11, Chandigarh (Ch. to 2215 Non Plan)]",26-Sep-2025 02:00 PM,Chandigarh Administration||Engineering||Public Health Circle||PH Div - VII,06-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SHoHq4E%2BZnsv%2F0dtTvxKU4A%3D%3D
81,2025_CHD_88579_1,"[Maintenance of street lighting on various roads in various Sectors at U.T Chandigarh (Replacement of existing defunct LED street light fitting, LED flood light fittings, switchgear, burnt out cable, casting of cement collar and other allied accessori]",24-Sep-2025 06:00 PM,Chandigarh Administration||Engineering||Electrical Circle||Electrical Div - III,08-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SaWx6oMUZdv7WbaJHFlerPA%3D%3D
82,2025_CHD_88572_1,"[RENOVATION OF HOUSE NO.2630 (TYPE-XII) SECTOR-19, CHANDIGARH (IBM SCHEME NO.W4/2025/25076). (E.I.WORK)]",24-Sep-2025 05:00 PM,Chandigarh Administration||Engineering||Electrical Circle||Electrical Div - I,30-Sep-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S48TsZCZxs8VEogzbJz3WbA%3D%3D
83,2025_CHD_88596_1,"[SPECIAL REPAIR/ ANNUAL REPAIR AND MAINTENANCE OF PUNJAB AND HARYANA HIGH COURT BUILDING UNDER C-9, SUB DIVISION, CHANDIGARH (REPLACEMENT OF BLINDS IN THE CHAMBERS OF COURT ROOM NO. 27,49 AND VC ROOM AND REPAIR WOODEN WORK IN MDEIATIO CENTRE-II IN ROO]",25-Sep-2025 01:00 PM,Chandigarh Administration||Engineering||Construction Circle - II||CP - VI,01-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sv2QoC2uuh022fbuL%2FPdu1w%3D%3D
84,2025_CHD_88575_1,[Replacement of 1.5 TR capacity split Type Air Conditioners in Haryana Raj Bhawan in Sector 6 Chandigarh Ch to 2215 NP NRB],24-Sep-2025 06:00 PM,Chandigarh Administration||Engineering||Public Health Circle||PH Div - III,01-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SikEAnZGsGjQxKLkikEBZfA%3D%3D
85,2025_CHD_88574_1,[Recarpeting from jn 38 to 43 UT Chandigarh ],24-Sep-2025 05:30 PM,Chandigarh Administration||Engineering||Construction Circle - II||CP - II,08-Oct-2025 12:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SJvDjoYdf18e1XMGFxmQa0g%3D%3D
86,2025_PU_88350_1,"[Partition of Administrative Block Canteen by adding a proposed Brick Wall in Administrative Block, P.U. Campus, Sector-14, Chandigarh.]",11-Sep-2025 05:00 PM,Panjab University||Construction/Maintenance,14-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SeOu4YqvmpIGf%2F1MlZfthqQ%3D%3D
87,2025_CITCO_88479_1,[Miscellaneous Civil works at Chef Lakeview  Chandigarh],17-Sep-2025 05:00 PM,Chandigarh Industrial and Tourism Devp Corpn Ltd||Engineering-CITCO,08-Oct-2025 03:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sm8S1TJRs3onOSc9LQsi0XQ%3D%3D
88,2025_PU_88594_1,[SUPPLY INSTALLATION TESTING AND COMMISSIONING OF PROVISION OF INDUSTRIAL EXHAUST HOOD AIR WASHER HVAC  IN KITCHEN AT MULTIPURPOSE AUDITORIUM PANJAB UNIVERSITY SOUTH CAMPUS SECTOR 25 CHANDIGARH],25-Sep-2025 01:00 PM,Panjab University||Construction/Maintenance,16-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sip1J52Cx85UDM%2Fh7UcPVNQ%3D%3D
