Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
154,2025_DJB_278549_2,[NIT NO. 42 (2025-26) Item no. 2],26-Sep-2025 09:00 AM,Delhi Jal Board||Delhi Jal Board||EE (Civil) - 34,03-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SMJRsPa%2FVtW2ZkUzZhQjk4w%3D%3D
155,2025_DJB_278600_1,[NIT No.9 (item no. 1)/(2025-26)],23-Sep-2025 05:30 PM,Delhi Jal Board||Delhi Jal Board||EE(WW)-I,03-Oct-2025 03:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SN51QQ9E1ZvT3n%2BXIPJEI%2BQ%3D%3D
156,2025_PWD_278601_1,"[A/R and M/O to Various Buildings under Sub Division M-3213 during 2025-26  (SH -Repair/maintenance work in Raj Niwas,33 Sham Nath Marg, 1 Mahadev Road, N.P.L, Staff Quarter and Sub Division Office Delhi.)]",23-Sep-2025 05:00 PM,Public Works Department||CE/SE/M3-M32||EE/M321,01-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SCUyWJM75Nc%2FM5nuYqe7MMg%3D%3D
157,2025_PWD_278770_1,[Road Restoration work after Delhi Jal Board activities at Kotla Road Due to main trunk line sinking under Sub Division-III of Division East Road/(M-212) PWD Delhi During 2025-26.],25-Sep-2025 06:55 PM,Public Works Department||CE/SE/M2-M21||EE/M212,03-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S9t6SUXAzSkxc77tkjJ1n4w%3D%3D
158,2025_PWD_278898_1,"[RMO of Elect. and Mech. Works Services at GPO Bldg Vikas Bhawan-II, Delhi. (SH- Replacement of existing defunct cooling tower alongwith augmentation of condenser water pipe related to new cooling tower at 3 x 400 TR and 1 x 100 TR capacity AC Plant)]",27-Sep-2025 05:00 PM,Public Works Department||CE/SE/M3-M35||EE/M351,06-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SwYO4tYU6Rv9eZWbhBc9riw%3D%3D
159,2025_DTC_277915_1,"[Supply, Installation, Testing and Commissioning of 1600 KVA, 11 KV/433 V Compact substation along with some allied work at DTC Rajghat Depot-1.]",09-Sep-2025 02:00 PM,Delhi Transport Corporation||CED,03-Oct-2025 03:00 PM,https://govtprocurement.delhi.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S%2FfCyDM33XhW7lXHteAvxnA%3D%3D
160,2025_DJB_278777_5,[NIT No.13(2025-26) Item 5],25-Sep-2025 06:55 PM,Delhi Jal Board||Delhi Jal Board||EE (E and M) M-8,01-Oct-2025 03:00 PM,https://govtprocurement.delhi.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SHYYZ6M6XDlqjvWH4qIEyFw%3D%3D
161,2025_DJB_278799_2,[NIT No. 14 (EnM) Item No. 2],26-Sep-2025 02:00 PM,Delhi Jal Board||Delhi Jal Board||EE (E and M) M-8,01-Oct-2025 03:00 PM,https://govtprocurement.delhi.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SvDuFbzJgahbJNUH8Y%2BsurQ%3D%3D
162,2025_DJB_278549_1,[NIT NO. 42 (2025-26) Item no. 1],26-Sep-2025 09:00 AM,Delhi Jal Board||Delhi Jal Board||EE (Civil) - 34,03-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SsHWSdhZWKWsUjOO7X16ddg%3D%3D
163,2025_DJB_278799_12,[NIT No. 14 (EnM) Item No. 12],26-Sep-2025 02:30 PM,Delhi Jal Board||Delhi Jal Board||EE (E and M) M-8,01-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Ssn5VOJSsWsRwB5jGllCWkw%3D%3D
